t,qkd,mfg,bankQ,bankP,xq,xp,y,servedQ,servedP,ageQ
23249.5,680.7137973276377,0.0,118748.1845319648,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
23309.5,757.850147734755,0.0,135051.3672507349,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
23369.5,727.425016740838,0.0,146207.50711663935,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
23429.5,669.3521961990302,0.0,154710.68149648086,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
23489.5,594.6472984594402,0.0,159212.63918538942,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
23549.5,380.31086471686166,0.0,151727.35740728982,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
23609.5,266.54546406637127,0.0,126247.76891950677,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
23669.5,315.54714492438563,0.0,99647.8579204358,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
23729.5,412.62987406139814,0.0,79111.66516083357,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
23789.5,409.5951148209293,0.0,65519.2847127189,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
23849.5,548.2108996222076,0.0,63476.35030011013,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
23909.5,591.1559438892475,0.0,81178.56131322126,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
23969.5,559.6499118046255,0.0,97710.77229193386,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
24029.5,546.3124709149422,0.0,108499.239165907,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
24089.5,554.9404275501391,0.0,117014.6907233503,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
24149.5,520.0356714114606,0.0,121955.79204395067,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
24209.5,560.9098948627798,0.0,118620.03598058427,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
24269.5,445.02778829831726,0.0,115583.77470616908,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
24329.5,415.3782565747823,0.0,108200.1746173021,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
24389.5,410.8141006081968,0.0,100020.90663666667,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
24449.5,440.87541290485154,0.0,92556.40322524813,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
24509.5,487.8958971990008,0.0,87372.09556644098,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
24569.5,458.1377867630461,0.0,85613.02086515413,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
24629.5,430.9059340215207,0.0,86509.0274645482,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
24689.5,355.3875432451345,0.0,85283.2293446226,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
24749.5,356.9856935054128,0.0,81681.89726049629,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
24809.5,346.24981445560405,0.0,74829.7676934404,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
24869.5,319.46908332079545,0.0,66540.51945943758,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
24929.5,198.5260353353848,182.29166666666666,55908.922540389445,2443.7313988095243,0.0,1.2975160767431972,0.0,136.23918805803572,19.46274115114796,300.0
24989.5,211.92067107767892,13.020833333333334,44887.826505392986,10550.985530931124,0.0,0.0,0.0,155.7019292091837,0.0,300.0
25049.5,265.91195896324166,0.0,37331.952206390444,10550.985530931124,0.0,0.0,0.0,155.7019292091837,0.0,300.0
25109.5,328.1654559770726,0.0,34131.761018537145,10550.985530931124,0.0,0.0,0.0,155.7019292091837,0.0,300.0
25169.5,374.41272036600424,0.0,35050.9268314671,10550.985530931124,0.0,0.0,0.0,155.7019292091837,0.0,300.0
25229.5,338.5743538460873,0.0,41010.8101457148,8288.248282711522,0.0,0.0,0.0,155.7019292091837,0.0,299.75
25289.5,283.12823077092406,0.0,46826.9909443975,13.020833333333334,0.0,0.0,0.0,155.7019292091837,0.0,300.0
25349.5,280.63122915925265,0.0,49341.863986935736,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
25409.5,310.2663643788982,0.0,49276.723745712516,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
25469.5,481.811173727172,0.0,51632.72659853697,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
25529.5,610.9823552343543,0.0,63060.56107978243,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
25589.5,615.3842262215326,0.0,81308.0766597462,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
25649.5,652.7876582753968,0.0,102831.71308696146,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
25709.5,523.433613964337,0.0,121592.40301410413,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
25769.5,490.08024007686464,0.0,127349.13595001315,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
25829.5,452.9235531032466,0.0,122197.40825952595,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
25889.5,444.9294839300538,0.0,112324.09873301747,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
25949.5,406.11863134294606,0.0,100045.82769013286,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
26009.5,325.60506199418995,0.0,86331.66239326341,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
26069.5,361.2666487278614,0.0,76290.68707207446,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
26129.5,439.64930148633573,0.0,72851.07833337628,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
26189.5,510.31740100774937,0.0,74366.08660133516,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
26249.5,614.9150819268874,0.0,82135.48445466821,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
26309.5,579.4440348390908,0.0,95924.74153179825,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
26369.5,620.0981463306026,0.0,112156.6773919936,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
26429.5,625.4993658869757,0.0,124905.47913435039,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
26489.5,554.2834843656096,0.0,132499.24508095003,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
26549.5,556.88530250741,0.0,131008.2627538739,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
26609.5,665.4037677592373,0.0,133182.2252654582,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
26669.5,509.7728132891807,0.0,133084.0525870748,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
26729.5,451.7350300781966,0.0,123163.98408048767,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
26789.5,442.4531032587826,0.0,114642.05588206348,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
26849.5,327.628008809941,0.0,106196.10249812201,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
26909.5,252.6271896883132,0.0,84108.86439695701,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
26969.5,264.13028709033216,0.0,64098.37956435959,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
27029.5,232.14640703597027,0.0,51207.76597261645,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
27089.5,272.453916231126,0.0,38446.66993950181,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
27149.5,279.1069768697186,0.0,31865.334925759016,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
27209.5,334.15409196337373,0.0,33904.052871713015,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
27269.5,323.4583712719057,0.0,38377.20657672652,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
27329.5,333.7904558059282,0.0,43448.34533887749,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
27389.5,346.61259918566964,0.0,48488.80325068611,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
27449.5,332.6213583174637,0.0,52482.0887253087,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
27509.5,386.73968750926076,0.0,54275.54203068337,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
27569.5,465.47259758201665,0.0,60976.20328419851,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
27629.5,492.8793733717036,0.0,68948.45318266805,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
27689.5,573.601598322121,0.0,82039.22068200563,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
27749.5,595.4735723100769,0.0,96248.73162678162,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
27809.5,490.9477719876242,0.0,109285.27720159494,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
27869.5,551.7938256763099,0.0,113101.51732397237,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
27929.5,558.3171303158296,0.0,119255.00357209661,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
27989.5,618.8994010699186,0.0,121786.92735026832,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
28049.5,598.2456250078152,0.0,122403.30951251507,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
28109.5,623.4949531821611,0.0,126575.7805678608,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
28169.5,501.65373504991726,0.0,130001.95966722938,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
28229.5,495.1039338121584,0.0,125731.25096980327,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
28289.5,496.7491227793509,0.0,119387.35469264403,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
28349.5,477.2789772874302,0.0,113286.99698005785,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
28409.5,517.1548646891456,0.0,105592.96698104666,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
28469.5,533.5310141602262,0.0,104174.46831951718,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
28529.5,454.7976188259333,0.0,103533.95130384102,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
28589.5,394.51317187644815,0.0,100371.23242397151,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
28649.5,360.477535286381,0.0,93102.21866454066,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
28709.5,269.3770582198839,0.0,81693.15261424713,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
28769.5,346.89325908440327,0.0,67290.31330293887,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
28829.5,427.9981222969773,0.0,61479.45494018123,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
28889.5,473.1838773237151,0.0,62874.09089078735,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
28949.5,649.7305226496176,0.0,74250.31962796269,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
29009.5,588.4867077424211,0.0,93226.6473381956,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
29069.5,657.1188491371288,0.0,112741.89672107367,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
29129.5,669.0188350669049,0.0,129268.50540164363,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
29189.5,678.3303426691134,0.0,143250.55553115005,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
29249.5,671.1964416156113,0.0,149333.65588974484,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
29309.5,646.3350646437763,0.0,151642.24351456523,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
29369.5,601.325858752028,0.0,150584.89240882266,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
29429.5,575.3512739180221,0.0,147799.19822766946,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
29489.5,447.51493162603896,0.0,136361.11139394037,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
29549.5,489.8007756573915,0.0,124934.00678783758,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
29609.5,465.54160721348273,0.0,113498.51535119394,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
29669.5,403.2936459366179,0.0,103628.86141118157,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
29729.5,414.2385420553325,0.0,91023.4076184164,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
29789.5,450.58541281421543,0.0,86969.8612961888,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
29849.5,491.29060597473875,0.0,86797.58209986534,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
29909.5,430.95611038584826,0.0,86209.51191617534,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
29969.5,468.8862955700252,0.0,86132.99663648102,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
30029.5,487.82326818367153,0.0,90542.12872468524,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
30089.5,438.447880211972,0.0,93102.1926155799,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
30149.5,433.9509026466391,0.0,90314.14566791567,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
30209.5,485.06468707098196,0.0,91217.1133875704,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
30269.5,462.54175596955923,0.0,93289.2239046861,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
30329.5,365.33599430896487,0.0,89190.23242933466,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
30389.5,466.4474459181804,0.0,84851.83212412302,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
30449.5,429.221562175098,0.0,86673.65525627216,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
30509.5,536.0742181630342,0.0,86313.63272042952,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
30569.5,661.2547727948125,0.0,93854.52585751409,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
30629.5,735.8359250086321,0.0,111865.75717408805,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
30689.5,725.4882995586265,0.0,130926.72339839351,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
30749.5,766.8633139079504,0.0,150030.12300673607,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
30809.5,603.5327557847014,0.0,163209.889527569,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
30869.5,491.92869922481066,0.0,159270.4230382114,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
30929.5,445.5884356173899,0.0,144922.06933904206,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
30989.5,425.22575492848244,0.0,127645.9386021786,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
31049.5,381.3819629692024,0.0,106096.06196835378,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
31109.5,399.3868619610635,0.0,87295.55478699302,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
31169.5,338.69820798527496,0.0,77336.46217531475,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
31229.5,310.36770307045856,0.0,68836.37584367782,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
31289.5,230.88168028831635,0.0,58482.91718732474,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
31349.5,242.34924159297407,0.0,48611.91327636805,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
31409.5,308.2633842927436,0.0,41643.76802803425,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
31469.5,349.0402571770046,0.0,39663.04615756996,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
31529.5,419.26658873469654,0.0,42358.34181862704,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
31589.5,432.0236024087853,0.0,53235.011512738856,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
31649.5,432.03474863791354,0.0,64233.74139794436,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
31709.5,364.99415864983035,0.0,72346.91322741738,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
31769.5,336.06074243272076,0.0,72225.1995024145,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
31829.5,279.4557470094652,0.0,68903.63572756604,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
31889.5,336.83302230508826,0.0,61152.19960477995,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
31949.5,337.28403988819093,0.0,55300.28237015658,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
32009.5,310.877512867047,0.0,51074.38727958514,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
32069.5,378.4208115629291,0.0,51164.13685092113,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
32129.5,427.5766717234984,0.0,56542.776411884595,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
32189.5,410.38779569123614,0.0,63263.63786395407,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
32249.5,414.1085380471398,0.0,67647.7517014909,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
32309.5,336.5109905688689,0.0,71652.61649845673,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
32369.5,282.1120452496624,0.0,68121.62722854914,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
32429.5,301.2169416978774,0.0,61217.54333594054,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
32489.5,334.92775315087437,0.0,55100.09680398838,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
32549.5,470.1755007328447,0.0,55118.872168217385,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
32609.5,520.1146502052213,0.0,61919.922394382935,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
32669.5,456.8471833435158,0.0,74234.76879501344,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
32729.5,450.2858387014361,0.0,83305.04668215942,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
32789.5,485.4156744751659,0.0,92848.310216712,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
32849.5,454.51788043849024,0.0,96238.06169652773,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
32909.5,472.82938483136024,0.0,94082.39040983476,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
32969.5,405.3473200402645,0.0,91055.88242010391,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
33029.5,379.56682933560455,0.0,87723.48844488706,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
33089.5,275.29549464348025,0.0,78549.1390963691,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
33149.5,346.48072877411056,0.0,69999.3184055435,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
33209.5,340.74653210833236,0.0,61976.959023954674,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
33269.5,325.0338363859162,0.0,56225.76410112418,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
33329.5,263.5844465254546,0.0,50093.089822480055,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
33389.5,191.86642031024743,0.0,44774.0473348034,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
33449.5,210.57258066485423,0.0,36695.252064901295,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
33509.5,282.7878694292314,0.0,31103.474586758624,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
33569.5,387.320584572674,0.0,30269.01567600686,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
33629.5,519.923032752512,0.0,41225.719050423046,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
33689.5,586.6407268768768,0.0,60200.473257036174,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
33749.5,517.9685831254645,0.0,83025.1773741749,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
33809.5,405.95549359006753,0.0,95594.16933148433,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
33869.5,325.22389910935004,0.0,98675.92269811603,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
33929.5,204.87799559369802,78.125,86153.1138510629,415.5518408535289,0.0,1.2975160767431972,0.0,147.9168327487245,7.785096460459183,300.0
33989.5,186.42697421634503,13.020833333333334,64505.43968474605,4910.772414434522,0.0,0.0,0.0,154.4044131324405,1.2975160767431972,300.0
34049.5,243.6265036429084,0.0,42972.76112745269,4923.793247767855,0.0,0.0,0.0,155.7019292091837,0.0,300.0
34109.5,267.53002804190425,0.0,32147.454115976623,4923.793247767855,0.0,0.0,0.0,155.7019292091837,0.0,300.0
34169.5,300.65036660732875,0.0,25272.458428492082,4923.793247767855,0.0,0.0,0.0,155.7019292091837,0.0,300.0
34229.5,353.28878383825935,0.0,29756.526506649087,4585.068890837585,0.0,0.0,0.0,155.7019292091837,0.0,299.8833333333333
34289.5,400.197760680107,0.0,40019.138555435886,26.041666666666668,0.0,0.0,0.0,155.7019292091837,0.0,300.0
34349.5,424.5636894813663,0.0,53497.96697403392,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
34409.5,578.298571055025,0.0,66807.76151377305,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
34469.5,634.7585837438935,0.0,88006.93874197846,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
34529.5,572.4167904297527,0.0,104276.76268649244,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
34589.5,517.720528426163,0.0,115383.35399513748,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
34649.5,458.8689703503318,0.0,118703.37884969047,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
34709.5,377.6678685567455,0.0,113437.5187918238,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
34769.5,358.2270427468593,0.0,98891.41382007494,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
34829.5,295.03045260761155,0.0,81920.33551701384,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
34889.5,342.03697608879145,0.0,67534.40138564636,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
34949.5,422.755618332311,0.0,61859.536759062656,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
35009.5,492.08248914309644,0.0,64781.386539949606,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
35069.5,635.1600851580466,0.0,75986.77632431741,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
35129.5,764.3365945056311,0.0,99101.30845934003,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
35189.5,688.0855411044762,0.0,124090.6480155187,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
35249.5,661.0886380796027,0.0,141923.04025292583,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
35309.5,567.4127569392333,0.0,150792.07848603374,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
35369.5,486.85899748370315,0.0,148343.69043647253,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
35429.5,443.4468541152419,0.0,134376.9922655793,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
35489.5,378.98153674159505,0.0,115660.44548722148,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
35549.5,377.6497603474845,0.0,96262.69461817187,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
35609.5,356.5719783652431,0.0,82116.50732239152,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
35669.5,367.18962455548865,0.0,72839.71584474239,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
35729.5,343.60370438687085,0.0,66468.9178287906,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
35789.5,359.6856493199797,0.0,61019.6666540331,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
35849.5,430.3173100051244,0.0,63469.062829967595,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
35909.5,418.01097675830556,0.0,67005.84347337943,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
35969.5,428.38234029168234,0.0,70526.91206127945,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
36029.5,389.49402408178474,0.0,72940.58798639358,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
36089.5,331.0500954301316,0.0,74947.78319263864,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
36149.5,350.0864128246666,0.0,71057.19196275019,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
36209.5,333.66383220985824,0.0,66362.71157842809,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
36269.5,344.9606365668793,0.0,60938.89581689631,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
36329.5,435.711144507818,0.0,59078.81593137541,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
36389.5,580.2462011533391,0.0,68610.59966738947,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
36449.5,579.6323115530889,0.0,82713.9331683642,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
36509.5,607.3219020774646,0.0,97666.43223352851,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
36569.5,612.1796263032933,0.0,115376.52979526986,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
36629.5,440.1620526113818,0.0,123568.35363407801,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
36689.5,364.1322926021446,0.0,116275.59989810591,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
36749.5,423.61034629858693,0.0,105411.03666988164,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
36809.5,509.17254234276163,0.0,98094.39043703736,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
36869.5,451.71246096850456,0.0,89067.61532098916,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
36929.5,512.7957935265965,0.0,86473.32810719953,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
36989.5,504.75471110695094,0.0,94397.65016282919,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
37049.5,353.3880131284355,0.0,96259.85712402017,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
37109.5,407.73628459824954,0.0,89537.84092568206,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
37169.5,458.99851337567867,0.0,87633.17551778202,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
37229.5,370.9224158028635,0.0,83810.53367767295,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
37289.5,437.12708288170217,0.0,76580.14815775995,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
37349.5,413.4642455102864,0.0,77137.79263637993,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
37409.5,393.5399258742416,0.0,79509.54726596546,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
37469.5,468.49455464931236,0.0,77393.2062909462,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
37529.5,569.9518505359902,0.0,84680.8464665391,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
37589.5,596.4074576610317,0.0,94984.10357752287,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
37649.5,710.622519757571,0.0,108342.65607800972,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
37709.5,661.1254723723983,0.0,126066.96210880249,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
37769.5,552.4088351746357,0.0,136956.6038318659,0.0,0.0,0.0,0.0,155.7019292091837,0.0,300.0
