policy,scenario,seed,theta,load_scale,V_nu,budget,goodput_mbps,its_fraction,claimed_its_fraction,mislabeled_fraction,mean_aos,mean_delay,mean_virt,mean_phys,phys_slope,final_lyap,manufactured_units,capability_units,manufacture_utilization,qkd_units,qkd_expired_frac,unroutable
aos_tqd,nominal,3,1.0,1.0,0.0,781.25,23.107709750566894,1.0,1.0,0.0,10.740801818143417,26.701813798051177,65181.66996996055,55366.008646406335,1.183065768579106,413503839.09698105,0.0,50625000.0,0.0,7708619.022451131,0.6358224751389202,0
aos_tqd,nominal,4,1.0,1.0,0.0,781.25,23.47278911564626,1.0,1.0,0.0,10.542113519065323,6.984266127270782,41329.69002675568,37201.01443669822,6.411599991079348,239043198.20271698,0.0,50625000.0,0.0,8461147.899912776,0.655258004327192,0
aos_tqd,nominal,5,1.0,1.0,0.0,781.25,23.41751700680272,1.0,1.0,0.0,10.814113340584669,10.865786037713361,47160.827419815636,42215.45820637469,-3.1644588411586483,252511367.57078364,0.0,50625000.0,0.0,8307400.655147573,0.631467855741084,0
aos_tqd,nominal,6,1.0,1.0,0.0,781.25,22.911564625850342,1.0,1.0,0.0,14.383480877360071,19.8027664177721,59810.15713141295,54765.351894842985,1.1629823475026746,437926619.48095644,0.0,50625000.0,0.0,8487731.8882254,0.6501939309847157,0
aos_tqd,nominal,7,1.0,1.0,0.0,781.25,23.55254754521298,1.0,1.0,0.0,13.207328979356106,25.911760488849414,49224.18157093219,42361.71973567827,-5.53891546250435,213181421.48652425,0.0,50625000.0,0.0,8527060.05570553,0.678846804657168,0
aos_tqd,nominal,8,1.0,1.0,0.0,781.25,22.267079439834678,1.0,1.0,0.0,12.71573600024036,13.472060586428364,54171.74268969449,45905.35395488711,30.325719888929704,1124206379.388379,0.0,50625000.0,0.0,8155398.329886582,0.6656283258452997,0
aos_tqd,nominal,9,1.0,1.0,0.0,781.25,23.532312925170068,1.0,1.0,0.0,10.565030363532147,4.870220158936084,37499.46989814945,34493.06539087962,6.653933941775033,249111693.66934827,0.0,50625000.0,0.0,8856943.888684418,0.6508754291570101,0
aos_tqd,weather,0,0.0,1.0,0.0,781.25,24.185090702947843,0.40632874304131267,0.0,0.0,180.56433711358403,7.310876521845653,28575.22372769009,23775.673947265008,0.0378948848345351,57260871.12964494,3953906.25,50625000.0,0.07810185185185185,4731489.537453889,0.6492410277449056,0
aos_tqd,weather,1,0.0,1.0,0.0,781.25,24.054935267676704,0.41927366649711106,0.0,0.0,177.98161585330425,9.594891626971135,31278.97000882661,25910.455959090457,-0.361388508877343,71852088.90231602,3603906.25,50625000.0,0.07118827160493828,4729207.443574067,0.6555545997235629,0
aos_tqd,weather,2,0.0,1.0,0.0,781.25,24.038176072842866,0.3883029399528776,0.0,0.0,186.43489929216847,16.553283091653892,34674.43700922454,29426.205288904526,1.4167817235334197,75457827.96520662,3778906.25,50625000.0,0.07464506172839507,4619524.1043894645,0.6313215585877575,0
aos_tqd,weather,3,0.0,1.0,0.0,781.25,24.103174603174605,0.41403640810950654,0.0,0.0,178.48962190588168,6.458252661856594,31425.466363082876,25491.47215929112,0.14328549071448127,64260993.45079932,3814062.5,50625000.0,0.07533950617283951,4531921.4376106225,0.6541990449676764,0
aos_tqd,weather,4,0.0,1.0,0.0,781.25,24.17375283446712,0.42543237380547577,0.0,0.0,175.0878611218084,6.893552957483755,27617.594341740518,23849.914031684002,0.37187433343683785,55915159.97876061,3710937.5,50625000.0,0.07330246913580248,4939664.459563308,0.6732165775008129,0
aos_tqd,weather,5,0.0,1.0,0.0,781.25,24.126417233560094,0.4348903874621114,0.0,0.0,173.07538939431782,7.265580934695684,30063.626135095044,25205.883441325717,0.4232445000195832,61147912.29041588,3681250.0,50625000.0,0.07271604938271604,4873065.328636234,0.653813451827269,0
aos_tqd,weather,6,0.0,1.0,0.0,781.25,24.07823129251701,0.40226962376983566,0.0,0.0,182.21787521557155,10.40631250277944,32631.918966792375,27385.895201348314,-2.5563706761702183,68687686.1557852,3659375.0,50625000.0,0.07228395061728395,4989640.824242336,0.6606520748020857,0
aos_tqd,weather,7,0.0,1.0,0.0,781.25,24.152210884353742,0.45016371510051756,0.0,0.0,167.8044171136682,7.632120662179391,29428.679186673682,24836.38395583503,0.11552104248724156,59381062.1233793,3689843.75,50625000.0,0.0728858024691358,5011957.128430413,0.6929201560474784,0
