scheduler,scenario,seed,horizon_s,secure_goodput_bps,secrecy_outage_rate,rekey_events,mean_queue,mean_aos,max_aos,mean_z_l1,final_z_l1,max_z_edge,mean_lyapunov,final_lyapunov,key_inflow_bits,key_overflow_bits,key_overflow_frac,active_overflow_frac,pqc_utilisation,n_active_edges,weight_variant,k_max_bits,aos_T_a,load_scale,cg_mean_iters,cg_max_iters_used,cg_nonconverged,cg_gap_frac,cg_gap_max,key_blocked_edge_slots
aos_backpressure,weather,7,600,245000000.0,0.008666666666666666,44,1252301.685,6.338006883034332,300.5830230896411,4777386.450268739,5367959.561892096,2167423.4624931053,590722736083062.9,641240332857457.9,4651049949.571577,1.2212401890369807e-06,2.6257301088531054e-16,5.47708083343613e-16,0.3784670304317978,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
aos_backpressure,weather,8,600,245000000.0,0.005666666666666667,30,738011.76,6.84427831692937,300.5668141347508,4248642.30400572,4779038.219680777,1867719.423625831,453166979786664.56,538216663910638.75,4625765082.015194,1.4739700877803033e-06,3.1864352418393344e-16,6.746654401168167e-16,0.37383226027200633,25,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
aos_backpressure,weather,9,600,245000000.0,0.007333333333333333,34,805171.3166666667,5.024371867573871,300.55636303134935,6029590.669171186,14608822.089696944,6467145.376533899,1486789473477871.0,7934156899197077.0,4696405537.920366,1.4193102935290518e-06,3.0221203898791543e-16,6.370710063416675e-16,0.3839788145041548,25,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
aos_backpressure,weather,10,600,245000000.0,0.007333333333333333,34,775944.2866666666,5.100369869546654,300.60396207127457,6913387.775641675,10694464.188358407,4704767.556771725,1548352184669087.0,3794170691787261.5,4658739129.772254,1.4377450076045896e-06,3.086124737950019e-16,6.535123403916607e-16,0.38240717840031224,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
aos_backpressure,weather,11,600,245000000.0,0.009333333333333334,42,1028437.955,5.6708049412365655,300.5695840147183,5287004.530273948,9233545.344865592,4067627.5160703324,868877035261440.2,2908966660256127.5,4661953517.184888,1.4163233848507595e-06,3.038046989593332e-16,6.471910670194753e-16,0.3837153890585889,25,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
aos_backpressure,weather,12,600,245000000.0,0.006666666666666667,38,753484.3233333334,6.054555602052329,300.5714393855944,5813410.240896964,9512628.688735913,3868676.514836054,1081364375556167.0,2077812975864673.0,4670436608.155512,1.5953803509383135e-06,3.4159126539742814e-16,6.927925114162745e-16,0.37686694106242613,25,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
aos_backpressure,weather,13,600,245000000.0,0.009,41,1280687.36,5.814397338245026,300.58317857409793,5399066.501197989,10619675.751587838,4883685.9515974345,1036582322087748.8,3660690603583726.5,4638418621.95276,1.351912970903868e-06,2.914598877525886e-16,6.125085039932512e-16,0.38142299016854925,25,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
aos_backpressure,weather,14,600,245000000.0,0.008333333333333333,38,1091018.5033333334,5.983188798329115,300.63921239707855,7663139.4739385415,10345490.749101544,4670249.935808761,2143373706975666.0,3268382123729778.5,4682977498.114184,1.5426014566268464e-06,3.2940612190599796e-16,6.852964424258539e-16,0.38436115608962323,25,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
aos_backpressure,weather,15,600,245000000.0,0.008333333333333333,44,931578.425,5.169465081150383,300.7380917412424,9866928.468290828,14615834.839585442,7355040.350148165,4284060255604907.5,8491087764846234.0,4657012671.000571,1.3488978947151509e-06,2.896487491036473e-16,6.480600540544547e-16,0.3878137258899935,25,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
aos_backpressure,weather,16,600,245000000.0,0.007666666666666666,41,866535.3516666667,4.996382423663693,300.6012974184559,7705051.847269589,14717836.608155468,5994340.379132754,2024061502388033.8,6879339755649928.0,4651367567.349102,1.3513427646631368e-06,2.9052590342441833e-16,6.202346637372975e-16,0.3861742139075692,25,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
aos_backpressure,weather,17,600,245000000.0,0.006,33,776914.525,7.007384377082338,300.59546725469033,3790625.7844579616,3205697.928432263,1810095.3703703757,383279682859176.1,265371456101083.5,4662475069.649308,2.034230128677983e-06,4.3629833903454826e-16,8.974404355892724e-16,0.37750526477112717,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
aos_backpressure,weather,18,600,245000000.0,0.006333333333333333,29,915691.28,6.737030857722161,300.5607653621156,4816668.307191888,6153668.614244821,2368231.766952923,588057264728384.4,751347547689192.6,4576391880.778634,1.5892647979853791e-06,3.4727463018638587e-16,7.630432951876789e-16,0.3806386920710093,25,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
aos_backpressure,weather,19,600,245000000.0,0.008333333333333333,37,844656.1483333333,6.2802094946468925,300.66475060869345,7081376.109999353,9487470.265458781,3851772.4049307103,1468210876314386.2,2217915467220934.8,4619447338.947988,1.4548163599554622e-06,3.1493298942699404e-16,6.860035555513094e-16,0.3803038403439359,25,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
aos_backpressure,relay_compromise,0,600,243360459.40640056,0.12933333333333333,428,1796324939.5733333,15.566224604987001,301.61235716734984,25405523.74442106,51496109.89107006,11445777.442420753,3.426784342979568e+18,5.2892327893684365e+17,4861673609.064459,1.9665568061766336e-06,4.0450202220692925e-16,8.523659407564582e-16,0.401603884831013,28,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
aos_backpressure,relay_compromise,1,600,245000000.0,0.08966666666666667,292,839638910.7583333,13.830268771029147,301.6228703603102,24285518.286231842,35585903.31197479,14121832.55214043,1.3754635833582223e+18,3.37213800032134e+16,4955278005.317129,1.9780137840985645e-06,3.9917312045380897e-16,9.077200087442457e-16,0.39992676659348075,29,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
aos_backpressure,relay_compromise,2,600,241001657.084319,0.13033333333333333,423,2261920558.655,13.78428784010854,301.66528407228753,21449980.106876645,44055528.32732709,11063558.113908563,4.980471027969029e+18,2.915404460295383e+18,4875484398.01806,1.7978588076061897e-06,3.687549094274694e-16,8.960159091884912e-16,0.3929150139991526,28,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
aos_backpressure,relay_compromise,3,600,240288866.8743575,0.134,425,2887882624.7833333,15.331997980053751,300.8945022616606,18587667.303891744,40227783.49451166,11423480.367744971,7.632555506345743e+18,4.028754002848906e+18,4887087898.2024975,1.8427259837635755e-06,3.7706012704239306e-16,9.026667837448248e-16,0.38974501277785556,28,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
aos_backpressure,relay_compromise,4,600,243845242.51383722,0.13,445,1285380021.0166667,14.744417125591587,301.66539383264353,25484363.01046458,49598746.740302645,11685511.5288801,1.9750536275900974e+18,2.871267764934024e+17,4856467176.068578,1.595500126107614e-06,3.285310222974076e-16,7.372892554465877e-16,0.403435343842612,27,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
aos_backpressure,relay_compromise,5,600,244331561.87396562,0.12966666666666668,426,1438701348.5883334,14.54171569544468,301.6591779721077,24225388.894653272,54624045.82621142,11428034.699699437,2.427074114083387e+18,1.2948942902137482e+17,4936282946.937528,2.0451095302798095e-06,4.1430152044841686e-16,1.0222633726075235e-15,0.39885349367911516,28,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
aos_backpressure,relay_compromise,6,600,245000000.0,0.08233333333333333,276,739286444.2083334,13.60977360347551,301.64612111769156,25215835.068653498,41146569.81852015,13780561.61672188,1.192366739196594e+18,4.088858971154346e+16,4876614077.985512,1.8848424103330708e-06,3.8650637105810994e-16,9.14776932240724e-16,0.39985245809103775,28,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
aos_backpressure,relay_compromise,7,600,239213496.90295246,0.13066666666666665,411,2395609816.33,11.350443121109322,300.86742023799843,21053136.637695115,41018552.92677343,11436724.930236908,5.470733601785479e+18,6.061708981979713e+18,4930233132.777229,1.8135274129263919e-06,3.67838064465893e-16,8.786995632050569e-16,0.3902963433891464,27,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
aos_backpressure,relay_compromise,8,600,245000000.0,0.09566666666666666,308,965768932.545,14.744913844734802,301.54916509906616,22873207.892620265,33446154.835245326,12654572.678594638,1.6392190363121969e+18,3.224781457264355e+16,4889189761.362063,1.7834076660812392e-06,3.6476548326576003e-16,8.847348621520265e-16,0.3976909339609847,29,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
aos_backpressure,relay_compromise,9,600,245000000.0,0.12833333333333333,404,1025565580.455,12.383454122386684,301.55273020017955,24287309.988440614,44554097.43045885,12986148.930624176,1.5067084804107223e+18,4.050707359762379e+16,5017269231.560202,2.0517803427759496e-06,4.0894364007209457e-16,9.70377103217323e-16,0.40195778522076525,28,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
aos_backpressure,relay_compromise,10,600,242537699.03958395,0.131,433,1963181554.0183334,11.836237727009344,301.0443523383702,22669119.94755815,48255924.83573466,11415868.364637889,3.906933224433173e+18,1.1365235649593947e+18,4953951230.556372,1.933572826297936e-06,3.9030921708948257e-16,9.224769180364202e-16,0.403243918298207,28,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
aos_backpressure,relay_compromise,11,600,245000000.0,0.12333333333333334,412,1075255525.99,14.719081389354978,301.6354642008398,25334856.048415955,48732894.28837355,11777640.224595137,1.6595387441734802e+18,4.752853738559793e+16,4960045881.934219,2.0401606486419865e-06,4.113189065594703e-16,8.603367082781968e-16,0.403569459000169,28,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
aos_backpressure,relay_compromise,12,600,245000000.0,0.11166666666666666,374,1337223932.0283334,13.533451206112701,302.6237472678735,23411608.332916744,36587518.07017354,11435351.242827307,2.6128666043942707e+18,2.943180714295402e+16,4977119486.699539,1.9644319877443195e-06,3.9469255118224754e-16,9.257832908278944e-16,0.4045531813622656,28,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
aos_backpressure,relay_compromise,13,600,245000000.0,0.14533333333333334,477,1533622184.9183333,14.488356871760697,301.3181404633592,26226345.836445913,49508585.9873852,10335979.302821944,2.7410611394722596e+18,3.692605994133562e+16,4893959450.127318,1.8489335644744642e-06,3.777991181407037e-16,8.90888152830231e-16,0.40051272427595824,28,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
aos_backpressure,relay_compromise,14,600,244897083.56985897,0.12833333333333333,431,1211249887.2466667,14.685111118633849,301.5528553349598,22956004.191251814,45108591.41631036,12278313.179674756,1.892534707781228e+18,4.783261977339121e+16,4998551459.299428,2.2946633281854725e-06,4.590656606958451e-16,1.0860720956702824e-15,0.401151679817634,28,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
aos_backpressure,relay_compromise,15,600,238776834.11771658,0.163,541,2669423409.6916666,13.636846920443837,301.5549177798182,17909963.097423702,29463885.97234513,9786167.179753026,6.445404965197334e+18,6.993301660094451e+18,4938864111.568943,2.2898841605112352e-06,4.636459130647758e-16,1.1354459717875005e-15,0.3982380113870668,29,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
aos_backpressure,relay_compromise,16,600,243513644.8835455,0.15033333333333335,489,1106522908.825,13.729217633541168,420.0,22288756.5067486,31624022.312144473,13626314.175930994,1.4741322178888028e+18,4.276526456364887e+17,4945582829.855494,1.7908798786887836e-06,3.621170527925648e-16,8.212746841316994e-16,0.4137957248281158,29,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
aos_backpressure,relay_compromise,17,600,245000000.0,0.09666666666666666,322,841426001.375,11.888963413041974,301.1743603365243,24923842.045757744,40684802.06849793,12997920.035630114,1.3554056445855183e+18,3.5864989576678836e+16,4932831346.150059,1.9595012256123923e-06,3.9723661485846863e-16,8.899119889939015e-16,0.4042520231970235,27,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
