t,secure_bps,violations,k_min,k_mean,q_total,aos_mean,aos_max,rekey
201,24705726.712466516,1,0.0,1935777.1350802693,41136484221,28.473740727174242,120.0,2
202,94618159.36794719,5,0.0,1932254.2218445379,41286866061,55.09438050895664,120.0,7
203,23272190.160311736,1,0.0,1939689.037241247,41508593870,41.309436140518905,120.0,2
204,84979174.32348377,4,0.0,1936866.065516391,41668614697,42.45027475572879,120.0,4
205,24635455.508491267,1,0.0,1943413.3383687127,41888979241,41.50286374932228,120.0,2
206,82783205.8290348,4,0.0,1939012.943547282,42051196036,36.88188874057005,120.0,4
207,17339071.159470044,1,0.0,1950310.4666268313,42278856965,32.8037569230116,120.0,2
208,98900096.80982646,5,0.0,1945858.3134948583,42424956867,55.81672587656322,120.0,7
209,39199558.78963941,2,0.0,1951430.596969184,42630757308,32.96201280286792,120.0,2
210,86265605.87614158,4,0.0,1947770.104702233,42789491702,44.4282653062313,120.0,4
211,24705726.712466516,1,0.0,1954271.6280728003,43009785975,27.672769601407712,120.0,1
212,82442306.0849875,4,0.0,1950798.0711433825,43172343671,40.0721849513973,120.0,5
213,43207705.884019285,3,0.0,1951120.2553694125,43374135964,28.30688313732736,120.0,3
214,82846750.0177553,5,0.0,1950404.268644591,43536289215,54.96103808658838,120.0,6
215,38802952.086823866,3,0.0,1956381.850812727,43742486263,40.18351056601547,120.0,4
216,57155125.366479635,3,0.0,1966173.4641129929,43930331137,65.75793957839934,120.0,3
217,61921713.6327839,3,0.0,1952908.586288799,44113409424,27.919079134371284,120.0,3
218,57155125.366479635,3,0.0,1961940.0150634167,44301254299,68.47942493632759,120.0,4
219,41395967.93725719,2,0.0,1963023.0137203075,44504858330,33.734732363514404,120.0,2
220,84167022.15842581,5,0.0,1963837.1207069797,44665691308,68.52714462255169,120.0,7
221,55538288.188111685,3,0.0,1958510.913635568,44855153020,40.29224867173254,120.0,4
222,58499161.72260399,3,0.0,1967683.022523599,45041653858,80.20115971039344,120.0,4
223,64524805.855776064,3,0.0,1953718.4983235784,45222129052,27.969589451056624,120.0,3
224,53518964.80842623,3,0.0,1963971.3791113878,45413610087,76.4972570886308,120.0,4
225,55750961.38316258,3,0.0,1958552.8659657347,45602859127,42.274057312033506,120.0,4
226,76112497.7673687,5,0.0,1961326.246283328,45771746627,70.32057043977116,120.0,7
227,55538288.188111685,3,0.0,1956080.4165737268,45961208339,42.1433527642668,120.0,5
228,56572301.16537531,3,0.0,1964301.1715843198,46149636038,80.19905600243844,120.0,4
229,64524805.855776064,3,0.0,1948954.9627719638,46330111232,41.47982492114016,120.0,5
230,53496587.14073417,3,0.0,1959212.6998244626,46521614645,72.07426272682551,120.0,4
