t,secure_bps,violations,k_min,k_mean,q_total,aos_mean,aos_max,rekey
287,202210917.3438009,1,0.0,4816576.307288259,315218701,37.37545815457077,287.41862725034474,1
288,202210917.3438009,1,0.0,4816576.307288259,358007783,37.46636724547986,288.41862725034474,1
289,202210917.3438009,1,0.0,4816576.307288259,400796866,37.55727633638895,289.41862725034474,1
290,202210917.3438009,1,0.0,4816576.307288259,443585949,37.648185427298046,290.41862725034474,1
291,202210917.3438009,1,0.0,4816576.307288259,486375031,37.73909451820713,291.41862725034474,1
292,202210917.3438009,1,0.0,4816576.307288259,529164114,37.830003609116226,292.41862725034474,1
293,202210917.3438009,1,0.0,4816576.307288259,571953197,37.92091270002532,293.41862725034474,1
294,202210917.3438009,1,0.0,4816576.307288259,614742279,38.011821790934405,294.41862725034474,1
295,202210917.3438009,1,0.0,4816576.307288259,657531362,38.1027308818435,295.41862725034474,1
296,202210917.3438009,1,0.0,4816576.307288259,700320445,38.193639972752585,296.41862725034474,1
297,202210917.3438009,1,0.0,4816576.307288259,743109527,38.28454906366168,297.41862725034474,1
298,202210917.3438009,1,0.0,4816576.307288259,785898610,38.37545815457077,298.41862725034474,1
299,202210917.3438009,1,0.0,4816576.307288259,828687692,38.46636724547986,299.41862725034474,1
300,202210917.3438009,1,0.0,4816576.307288259,871476775,38.55727633638895,300.41862725034474,1
301,202210917.3438009,1,0.0,4816576.307288259,914265858,38.648185427298046,301.41862725034474,1
302,202210917.3438009,1,0.0,4816576.307288259,957054940,38.73909451820713,302.41862725034474,1
303,202210917.3438009,1,0.0,4816576.307288259,999844023,38.830003609116226,303.41862725034474,1
304,202210917.3438009,1,0.0,4816576.307288259,1042633106,38.92091270002532,304.41862725034474,1
305,202210917.3438009,1,0.0,4816576.307288259,1085422188,39.011821790934405,305.41862725034474,1
306,202210917.3438009,1,0.0,4816576.307288259,1128211271,39.1027308818435,306.41862725034474,1
307,202210917.3438009,1,0.0,4816576.307288259,1171000354,39.193639972752585,307.41862725034474,1
308,202210917.3438009,1,0.0,4816576.307288259,1213789436,39.28454906366168,308.41862725034474,1
309,202210917.3438009,1,0.0,4816576.307288259,1256578519,39.37545815457077,309.41862725034474,1
310,202210917.3438009,1,0.0,4816576.307288259,1299367602,39.46636724547986,310.41862725034474,1
