t,secure_bps,violations,k_min,k_mean,q_total,aos_mean,aos_max,rekey,q_sumsq,z_l1,z_sumsq,z_max,lyapunov,key_inflow,key_overflow
256,153763389.47147292,1,0.0,5158313.204598758,6399730696,15.321160059215565,120.0,1,3.5171998293942497e+19,4894699.457200101,10204412420410.602,2410255.9258734984,1.7587019588213289e+19,8158367.574019117,2.586602931842208e-09
257,318486154.99810046,2,0.0,5114778.162965146,6326244541,15.28526440821185,120.0,2,3.496742057687755e+19,5890872.191570806,11341998414203.273,2410255.9258734984,1.7484844488280197e+19,8158367.574019117,2.5902409106492996e-09
258,211124772.2347867,2,0.0,5162355.066748248,6360119769,24.299600480909984,120.0,2,3.526363363155397e+19,5128101.526420049,11185179722558.092,2410255.9258734984,1.7632935333749242e+19,8158367.574019117,2.586602931842208e-09
259,203763389.47147292,1,0.0,5185593.928676436,6401356379,12.32470745262056,120.0,1,3.5609037402123276e+19,5004916.537125155,10226245927991.334,2410255.9258734984,1.7805541325654438e+19,8158367.574019117,2.586602931842208e-09
260,268486154.99810046,2,0.0,5148735.18959528,6377870225,17.418409242641854,120.0,2,3.5405349322883228e+19,5886041.882752563,11339560400316.176,2410255.9258734984,1.7703808617481646e+19,8140352.138089075,2.5902409106492996e-09
261,203763389.47147292,1,0.0,5192726.591008507,6419106835,12.323326262913778,120.0,1,3.5751856190828814e+19,4899203.3161826115,10204890421761.756,2410255.9258734984,1.7876948584456583e+19,8140352.138089075,2.586602931842208e-09
262,268486154.99810046,2,0.0,5167148.821838081,6395620680,17.418333847686096,120.0,2,3.554740794208771e+19,5895376.050553316,11343917628474.459,2410255.9258734984,1.7774838362806702e+19,8140352.138089075,2.5902409106492996e-09
263,203763389.47147292,1,0.0,5205586.519568379,6436857290,12.322377846577025,120.0,1,3.589501790740958e+19,4908537.483983365,10205151801827.354,2410255.9258734984,1.7948529468884974e+19,8140352.138089075,2.586602931842208e-09
264,268486154.99810046,2,0.0,5181269.502340424,6413371136,17.418133593463523,120.0,2,3.5689809489167417e+19,5904710.218354071,11348449110009.809,2410255.9258734984,1.784603958949471e+19,8140352.138089075,3.521563485264778e-09
265,261124772.2347867,2,0.0,5207260.713797299,6397246363,20.303997637456508,120.0,2,3.5987914947037606e+19,5141939.553203314,11186093357351.91,2410255.9258734984,1.7995076082854537e+19,8140352.138089075,2.586602931842208e-09
266,153763389.47147292,1,0.0,5258326.7956539225,6488482974,15.315625571829221,120.0,1,3.633786581857875e+19,5013924.255090177,10228157933395.953,2410255.9258734984,1.8169955725082716e+19,8140352.138089075,2.586602931842208e-09
267,321806571.38910717,2,0.0,5201808.759825704,6411676402,15.28221557078335,120.0,2,3.612827764296996e+19,5937923.388862043,11346148899163.457,2410255.9258734984,1.8065273436374897e+19,8192233.644198555,2.939486876130104e-09
268,160866065.9748432,1,0.0,5259399.779951211,6495810336,15.31447807758456,120.0,1,3.6393564007178904e+19,4954692.976365192,10213313748670.504,2410255.9258734984,1.8197803334964318e+19,8251331.458454235,2.586602931842208e-09
269,325588831.5014708,2,0.0,5211987.135570869,6415221505,15.282487235983028,120.0,2,3.6180479863565423e+19,6009102.423664687,11360820847967.098,2410255.9258734984,1.8091376013867508e+19,8240343.247469397,3.863533493131399e-09
270,160866065.9748432,1,0.0,5267631.737879908,6499355439,15.31354934260559,120.0,1,3.6445865748510417e+19,4965729.457854771,10213990509219.562,2410255.9258734984,1.822395427330613e+19,8240343.247469397,4.129105946049094e-09
271,324942388.3243606,2,0.0,5231973.924918871,6419413050,15.281632761403463,120.0,2,3.624048687437089e+19,6014866.68374747,11362965161761.281,2410255.9258734984,1.8121379733701622e+19,8230242.57282705,4.700268618762493e-09
272,160866065.9748432,1,0.0,5287561.671524025,6503546984,15.31264184494962,120.0,1,3.6505997018054156e+19,4976544.055258727,10224723820209.225,2410255.9258734984,1.82540209814091e+19,8230242.57282705,4.685716703534126e-09
273,326054108.1105414,2,0.0,5261779.537565871,6422492876,15.279864644733212,120.0,2,3.6287183045668938e+19,6022448.7857329585,11368632483721.201,2410255.9258734984,1.814472838608284e+19,8257712.448534378,5.260517355054617e-09
274,160866065.9748432,1,0.0,5317826.752541308,6506626810,15.311754802552567,120.0,1,3.655277490494438e+19,4977259.043465907,10196790676686.072,2410255.9258734984,1.827740713153986e+19,8257712.448534378,5.24596543982625e-09
275,327812271.07383233,2,0.0,5290470.295330885,6423814539,15.278257137961369,120.0,2,3.631276891799639e+19,6050634.715093036,11382563920899.965,2410255.9258734984,1.8157522715390284e+19,8257712.448534378,5.260517355054617e-09
276,160866065.9748432,1,0.0,5346621.437234719,6507948473,15.31088659096658,120.0,1,3.6578375211715723e+19,4993675.130293413,10198134292608.2,2410255.9258734984,1.8290207419287122e+19,8258831.174619273,3.4560798667371273e-09
277,327812271.07383233,2,0.0,5318137.244469784,6425136202,15.27680447514032,120.0,2,3.6338365862780097e+19,6067050.8019205425,11391711023827.826,2410255.9258734984,1.817032210249243e+19,8258831.174619273,3.470631781965494e-09
278,156161813.13922286,1,0.0,5375377.349978469,6513974389,15.309929073640104,120.0,1,3.666077245030191e+19,4973339.241842635,10194037703566.812,2410255.9258734984,1.8331405628921311e+19,8185327.224062705,3.587047103792429e-09
279,323108018.238212,2,0.0,5348040.687504091,6435866371,15.275303531388277,120.0,2,3.6424481505278837e+19,6009962.93819148,11390447715361.729,2410255.9258734984,1.8213379797410955e+19,8185327.224062705,3.601599019020796e-09
280,156161813.13922286,1,0.0,5404653.333045426,6524704558,15.309062031071468,120.0,1,3.674752373244767e+19,4989755.32867014,10196494055148.248,2410255.9258734984,1.837478151562935e+19,8185327.224062705,3.587047103792429e-09
281,323108018.238212,2,0.0,5370491.836471958,6446596539,15.274401648696934,120.0,2,3.6510721609959535e+19,6026379.025018985,11400672769916.504,2410255.9258734984,1.825650087225676e+19,8185327.224062705,3.601599019020796e-09
282,214634915.68871742,2,0.0,5414416.355661443,6476961623,24.285935838461704,120.0,2,3.6784174055560032e+19,5234581.97233161,11198006561506.17,2410255.9258734984,1.8393206828436167e+19,8185327.224062705,3.587047103792429e-09
283,211194095.32974178,1,0.0,5445926.809758889,6510767528,12.315823463121392,120.0,1,3.7045138033542955e+19,5091307.126844448,10233577760038.94,2410255.9258734984,1.852359237454748e+19,8263958.097395089,2.1464074961841106e-09
284,278140300.4287309,2,0.0,5416405.215893385,6477627228,17.4050132949832,120.0,2,3.6805731870791823e+19,6021984.277767834,11366303625151.562,2410255.9258734984,1.8404002565758427e+19,8263958.097395089,2.1609594114124775e-09
285,211194095.32974178,1,0.0,5459008.144826479,6511433133,12.314809299316002,120.0,1,3.706667026781407e+19,4962462.695685829,10196354351407.72,2410255.9258734984,1.8534354769342173e+19,8263958.097395089,2.1464074961841106e-09
286,278140300.4287309,2,0.0,5429487.728913745,6478292832,17.405279289605694,120.0,2,3.6827299454715916e+19,6038400.364595341,11374341816031.63,2410255.9258734984,1.8414787161539561e+19,8263958.097395089,2.1609594114124775e-09
287,211194095.32974178,1,0.0,5470094.624250158,6512098737,12.313977807642262,120.0,1,3.708821227077748e+19,4978878.782513335,10197162815127.906,2410255.9258734984,1.8545125851670254e+19,8263958.097395089,2.1464074961841106e-09
288,278140300.4287309,2,0.0,5445138.053224266,6478958436,17.405136169376206,120.0,2,3.684887680733231e+19,6054816.451422846,11382918982725.154,2410255.9258734984,1.8425576695564427e+19,8263958.097395089,2.1609594114124775e-09
289,211194095.32974178,1,0.0,5481141.664917269,6512764341,12.313527351234757,120.0,1,3.7109764042433225e+19,4995294.869340841,10198510254661.547,2410255.9258734984,1.8555901872242078e+19,8263958.097395089,2.1464074961841106e-09
290,278140300.4287309,2,0.0,5468850.360966946,6479624041,17.403846689120247,120.0,2,3.687046392864101e+19,6071232.538250352,11392035125232.133,2410255.9258734984,1.8436371167833029e+19,8263958.097395089,2.1609594114124775e-09
291,211194095.32974178,1,0.0,5502570.934872446,6513429945,12.313275855472078,120.0,1,3.713132558278125e+19,5011710.956168347,10200396670008.645,2410255.9258734984,1.8566682831057625e+19,8272301.286069672,3.0195224098861217e-09
292,278140300.4287309,2,0.0,5489591.658831853,6480289645,17.402635149523604,120.0,2,3.689206081864202e+19,6083477.030740567,11400969905684.959,2410255.9258734984,1.8447170506311578e+19,8272301.286069672,3.0340743251144886e-09
293,210732105.28626794,1,0.0,5523037.102610929,6514557540,12.313032176310335,120.0,1,3.715851474526679e+19,5033352.202240022,10220502778392.209,2410255.9258734984,1.8580279422911234e+19,8247413.778722776,3.6088749766349792e-09
294,275416689.5318022,2,0.0,5510540.821370969,6484140850,17.40147331725267,120.0,2,3.694706416274871e+19,6079422.838450582,11401262709993.33,2410255.9258734984,1.8474672207645356e+19,8247413.778722776,3.6161509342491627e-09
295,210732105.28626794,1,0.0,5543800.022941766,6518408744,12.312787222035558,120.0,1,3.721363614243767e+19,5040933.832608719,10221804866535.521,2410255.9258734984,1.8607840251705487e+19,8247413.778722776,3.6088749766349792e-09
296,275416689.5318022,2,0.0,5530062.26367243,6487992055,17.400442370472437,120.0,2,3.70021105922814e+19,6087004.468819279,11406018748500.76,2410255.9258734984,1.850219589801555e+19,8247413.778722776,3.6161509342491627e-09
297,210732105.28626794,1,0.0,5563480.40807673,6522259950,12.312542869935326,120.0,1,3.726880062503454e+19,5047424.484612789,10223012606740.701,2410255.9258734984,1.8635422613777945e+19,8249595.735452031,5.056790541857481e-09
298,275416689.5318022,2,0.0,5549218.203266066,6491843261,17.399479670055385,120.0,2,3.705720010724009e+19,6093495.120823349,11410181742800.309,2410255.9258734984,1.8529741071794323e+19,8249595.735452031,5.0640664994716644e-09
299,209174467.4995196,1,0.0,5583065.270029751,6527668793,12.312271569186247,120.0,1,3.734299523302552e+19,5041746.091407889,10222188502495.154,2410255.9258734984,1.8672519835363013e+19,8225257.645034089,4.270987119525671e-09
300,273859051.7450538,2,0.0,5568932.421470861,6498809741,17.39852573038925,120.0,2,3.713249555650792e+19,6075647.6824094765,11410526853685.455,2410255.9258734984,1.856738883093933e+19,8225257.645034089,4.2782630771398544e-09
301,208456254.1541838,1,0.0,5602042.892585381,6535353487,12.312069691571557,120.0,1,3.742737771782028e+19,5042625.701651523,10222641833304.307,2410255.9258734984,1.8714711123093467e+19,8214035.561513217,4.241883289068937e-09
302,273140838.39971805,2,0.0,5585727.802430896,6507212648,17.39776364565633,120.0,2,3.721717798287678e+19,6070916.2508926755,11413158883710.414,2410255.9258734984,1.860973030732676e+19,8214035.561513217,4.249159246683121e-09
303,208456254.1541838,1,0.0,5618516.060927998,6543756394,12.311903792361594,120.0,1,3.7512479187925254e+19,5049124.569348134,10224124837083.498,2410255.9258734984,1.8757262006446334e+19,8214019.130128135,4.336470738053322e-09
304,273138735.1824275,2,0.0,5600898.381110404,6515617659,17.39711674434631,120.0,2,3.730198490841613e+19,6077348.175836941,11417560010020.408,2410255.9258734984,1.8652134210209067e+19,8214204.744212109,4.925823304802179e-09
305,208456254.1541838,1,0.0,5633836.8216408435,6552161405,12.311734978518977,120.0,1,3.759770524782308e+19,5055607.005659663,10225672990413.133,2410255.9258734984,1.879987519121058e+19,8214204.744212109,4.918547347187996e-09
306,273138735.1824275,2,0.0,5615891.349892574,6524022670,17.396505116622055,120.0,2,3.738689075416773e+19,6083830.61214847,11422054177046.646,2410255.9258734984,1.869458758250157e+19,8214204.744212109,4.925823304802179e-09
307,208456254.1541838,1,0.0,5648966.513730358,6560566416,12.311563551277194,120.0,1,3.7683030227933176e+19,5062089.441971192,10227305187703.836,2410255.9258734984,1.8842537844485358e+19,8214204.744212109,4.918547347187996e-09
308,273290045.8706889,2,0.0,5630683.106599102,6532276370,17.395927625826587,120.0,2,3.74700470239443e+19,6090904.10583602,11427215405664.371,2410255.9258734984,1.873616623351272e+19,8216568.973716193,5.0495145842432976e-09
309,208456254.1541838,1,0.0,5663951.7038136395,6568820116,12.311386255187058,120.0,1,3.7766599112470225e+19,5067980.820906701,10226723482920.607,2410255.9258734984,1.8884322228583404e+19,8216568.973716193,5.980837158858776e-09
310,273441356.5589503,2,0.0,5645284.689183018,6540378760,17.395381841669604,120.0,2,3.755144762601918e+19,6099159.7142756125,11433005228309.402,2410255.9258734984,1.877686711353242e+19,8216568.973716193,5.8353180065751076e-09
311,208456254.1541838,1,0.0,5678672.671332791,6576922506,12.311210408874663,120.0,1,3.784840580970754e+19,5075645.371970272,10228870182700.15,2410255.9258734984,1.892522579187204e+19,8216568.973716193,5.0495145842432976e-09
312,270735819.05912596,2,0.0,5660913.52694785,6551186686,17.394775283929583,120.0,2,3.763512245971624e+19,6064550.241904428,11432830047097.467,2410255.9258734984,1.881870451286283e+19,8174294.9502814375,6.3300831243395805e-09
313,205750716.65435946,1,0.0,5695104.309010669,6590435969,12.31098219231358,120.0,1,3.7965950008298996e+19,5062172.911316465,10227920028830.414,2410255.9258734984,1.898399779615238e+19,8179291.851522615,5.893525667488575e-09
314,270735819.05912596,2,0.0,5673686.371624523,6564700150,17.394454511238248,120.0,2,3.775208517905776e+19,6070965.567657704,11438459800050.73,2410255.9258734984,1.8877186435508883e+19,8179291.851522615,6.402842700481415e-09
315,203004368.3337753,1,0.0,5707142.523634302,6606695782,12.310824461491134,120.0,1,3.8117516155844346e+19,5048381.616125473,10227495812796.984,2410255.9258734984,1.9059780827503452e+19,8136380.159013487,6.56291376799345e-09
316,268029596.79736358,2,0.0,5686815.366792935,6583666185,17.39405697152672,120.0,2,3.790523216850847e+19,6036345.395881239,11439438423729.842,2410255.9258734984,1.895376002809661e+19,8137007.128682578,6.00994098931551e-09
317,203044494.3925971,1,0.0,5720058.798484546,6625621691,12.310692797815225,120.0,1,3.827137292815833e+19,5056359.652023589,10230032666838.87,2410255.9258734984,1.9136709467345846e+19,8137007.128682578,6.4319465309381485e-09
318,268029596.79736358,2,0.0,5696465.459805653,6602592094,17.3939090646362,120.0,2,3.8058270503054746e+19,6044009.94694481,11445438954929.69,2410255.9258734984,1.9030279795422867e+19,8137007.128682578,6.00994098931551e-09
319,260537045.59498036,2,0.0,5717232.486780144,6587055048,20.284934986882288,120.0,2,3.837567744845892e+19,5288604.48122147,11215282307453.4,2410255.9258734984,1.9188960252460204e+19,8137007.128682578,5.50062395632267e-09
320,153044494.3925971,1,0.0,5759454.5704724975,6679010554,15.302071142727703,120.0,1,3.8744323779567575e+19,5006023.617150018,10224019878992.516,2410255.9258734984,1.9373184291771687e+19,8137007.128682578,6.00994098931551e-09
321,318029596.7973636,2,0.0,5715829.029406346,6605980957,15.261622643940726,120.0,2,3.85295011196927e+19,5873312.935975442,11339630454565.715,2410255.9258734984,1.926588452289181e+19,8137007.128682578,6.00994098931551e-09
322,153158718.51598966,1,0.0,5778302.132096143,6697822239,15.300752494058923,120.0,1,3.8897928190297645e+19,4894219.568081796,10202340040218.088,2410255.9258734984,1.9449984329152844e+19,8138791.880610587,5.4424162954092026e-09
323,318143820.92075616,2,0.0,5734627.256810728,6624678417,15.261606328185094,120.0,2,3.8682194707884335e+19,5882762.238967022,11343379494104.662,2410255.9258734984,1.9342231691891577e+19,8138791.880610587,5.951733328402042e-09
324,153158718.51598966,1,0.0,5787535.750074435,6716519699,15.300506805217854,120.0,1,3.905180555108797e+19,4901884.119145367,10202516276247.107,2410255.9258734984,1.952692302717161e+19,8138791.880610587,4.511093720793724e-09
325,318143820.92075616,2,0.0,5743562.265807995,6643375878,15.261588774898087,120.0,2,3.8835263040305365e+19,5894012.81393219,11347382670640.598,2410255.9258734984,1.9418766258419745e+19,8124447.785004202,6.0390448197722435e-09
326,213374737.3158411,2,0.0,5782107.257501875,6675001141,24.271397844475807,120.0,2,3.912175687745714e+19,5155406.038948469,11188249256903.352,2410255.9258734984,1.956199726365426e+19,8166949.297438856,5.238689482212067e-09
327,205882186.11345786,1,0.0,5803859.877723546,6714118955,12.309630204040372,120.0,1,3.945706192727888e+19,5050362.550288468,10235676204031.625,2410255.9258734984,1.9729554531259843e+19,8192621.332189249,7.159542292356491e-09
328,270867288.51822436,2,0.0,5777931.341331322,6688251666,17.3913503971031,120.0,2,3.923922336684952e+19,5914833.051521836,11344498053134.795,2410255.9258734984,1.962074613323007e+19,8192621.332189249,7.159542292356491e-09
329,205881830.61647254,1,0.0,5806426.52772328,6727369835,12.308618831900596,120.0,1,3.957530282503795e+19,4915493.881366818,10205145920219.543,2410255.9258734984,1.9788671927110996e+19,8192615.777548852,6.3300831243395805e-09
330,270866933.02123904,2,0.0,5780498.410662448,6701502903,17.39260250493734,120.0,2,3.935689532881538e+19,5922492.047945011,11348057456994.215,2410255.9258734984,1.9679582470153392e+19,8192615.777548852,5.951733328402042e-09
331,205881830.61647254,1,0.0,5818174.127483286,6740621072,12.308164602015268,120.0,1,3.969374478626726e+19,4923158.43243039,10205322156248.56,2410255.9258734984,1.9847892925349253e+19,8192615.777548852,6.3300831243395805e-09
332,270866933.02128583,2,0.0,5792246.258083697,6714754139,17.392677616346056,120.0,2,3.947476803524369e+19,5930156.599008766,11351735052385.645,2410255.9258734984,1.973851919112708e+19,8192615.777549584,5.642505129799247e-09
333,263374381.8189026,2,0.0,5812776.384551139,6696379757,20.282274913757092,120.0,2,3.976268105236947e+19,5155403.261628454,11188248861054.54,2410255.9258734984,1.988245935107084e+19,8192615.777549584,6.017216946929693e-09
334,155881830.61647254,1,0.0,5853217.8527505975,6785497927,15.299082777632337,120.0,1,4.010131447717741e+19,5050417.397156253,10235925341247.307,2410255.9258734984,2.0051680831122833e+19,8192374.171516124,5.2023096941411495e-09
335,320836007.4490498,2,0.0,5806021.209581205,6709661919,15.260888389288262,120.0,2,3.988144075960658e+19,5914585.890848712,11344370691643.002,2410255.9258734984,1.9941854816872456e+19,8192374.171516124,5.2023096941411495e-09
336,155881830.61647254,1,0.0,5859573.854286818,6798780088,15.297803861647045,120.0,1,4.0220845675414364e+19,4915153.010553069,10205357376657.887,2410255.9258734984,2.011144337344485e+19,8242154.360259278,5.0131347961723804e-09
337,325320082.0950242,2,0.0,5814396.560226757,6718460006,15.261687863835936,120.0,2,3.999672958152717e+19,5967583.680173259,11354121335770.955,2410255.9258734984,1.9999500202897162e+19,8312218.026602629,5.362380761653185e-09
338,160365905.26244697,1,0.0,5872068.002961791,6803094101,15.297131192455737,120.0,1,4.027975157614303e+19,4966120.826813837,10228578027594.768,2410255.9258734984,2.0140898645874274e+19,8295433.556518859,5.326000973582268e-09
339,323171669.9243017,2,0.0,5827357.084995109,6724922431,15.261782274662231,120.0,2,4.008266775902103e+19,5962539.075657639,11350880938408.332,2410255.9258734984,2.0042468967604355e+19,8295433.556518859,5.3296389523893595e-09
340,160365905.26244697,1,0.0,5881332.219041997,6809556526,15.296867919848433,120.0,1,4.036592861737511e+19,4965272.339819159,10228553144436.512,2410255.9258734984,2.0183987164002e+19,8295433.556518859,5.326000973582268e-09
341,323171669.9243017,2,0.0,5837066.157845655,6731384856,15.2618366764736,120.0,2,4.016869945647147e+19,5961690.5886629615,11350482891491.816,2410255.9258734984,2.008548477652488e+19,8295433.556518859,5.3296389523893595e-09
342,160365905.26244697,1,0.0,5891124.077256621,6816018951,15.296606212367276,120.0,1,4.0452199178563764e+19,4964423.852824481,10228529701138.615,2410255.9258734984,2.0227122442251997e+19,8295433.556518859,4.94765117764473e-09
343,323171669.9243017,2,0.0,5850707.266484099,6737847281,15.261614051683221,120.0,2,4.0254824673878475e+19,5960842.101668283,11350086284435.662,2410255.9258734984,2.0128547345567683e+19,8295433.556518859,4.951289156451821e-09
344,160365905.26244697,1,0.0,5904842.544218611,6822481375,15.296346180439107,120.0,1,4.053856325970898e+19,4963575.365829803,10228507697701.08,2410255.9258734984,2.027030448062426e+19,8295433.556518859,4.94765117764473e-09
345,323171669.9243017,2,0.0,5871902.723964844,6744309706,15.260860532530238,120.0,2,4.034104341124204e+19,5959710.634669937,11349571883940.658,2410255.9258734984,2.0171656662809416e+19,8296565.476533535,7.265043677762151e-09
346,160365905.2637995,1,0.0,5926110.288754727,6828943800,15.296087929321118,120.0,1,4.062502086079357e+19,4962443.898842023,10228439618260.408,2410255.9258734984,2.031353327435861e+19,8296565.4765546685,6.853952072560787e-09
347,323171669.92565423,2,0.0,5891448.937601296,6750772131,15.26019437350477,120.0,2,4.042735566854391e+19,5993584.886749199,11356141637194.385,2410255.9258734984,2.0214813448435675e+19,8215321.303800315,4.893081495538354e-09
348,160365905.2637995,1,0.0,5944122.751089148,6835406225,15.295936785395329,120.0,1,4.0711571981833495e+19,4967494.759171715,10229444201300.504,2410255.9258734984,2.035680893533688e+19,8215321.303800315,4.889443516731262e-09
349,323171669.92565423,2,0.0,5909781.218610992,6757234556,15.259582779793845,120.0,2,4.051376144580234e+19,5992736.399754521,11355749349719.31,2410255.9258734984,2.025801629783614e+19,8215321.303800315,4.893081495538354e-09
350,160365905.2637995,1,0.0,5962518.152174137,6841868650,15.295783456779658,120.0,1,4.079821662282994e+19,4966646.272177037,10229426517444.049,2410255.9258734984,2.0400131254066713e+19,8215321.303800315,4.889443516731262e-09
351,323171669.92565423,2,0.0,5927727.3097488955,6763696980,15.259011131838362,120.0,2,4.0600260743017275e+19,5991887.912759843,11355358502104.598,2410255.9258734984,2.0301265907358847e+19,8215321.303800315,4.893081495538354e-09
352,160365905.2637995,1,0.0,5980092.436430419,6848331075,15.295628215584722,120.0,1,4.088495478378291e+19,4973551.988718011,10230861723619.582,2410255.9258734984,2.0443500478063817e+19,8184304.489657705,2.8812792152166367e-09
353,323171669.92565423,2,0.0,5946925.193561175,6770159405,15.258472519263165,120.0,2,4.068685356018876e+19,5972648.333106214,11346923715730.291,2410255.9258734984,2.0344561472465953e+19,8288885.674436122,1.4297256711870432e-09
354,157365263.25570726,1,0.0,6001587.630809023,6857794142,15.295401352764715,120.0,1,4.101011624060069e+19,4914817.121620433,10222742812241.295,2410255.9258734984,2.0506080394581565e+19,8241996.515392017,5.675246939063072e-09
355,320171027.917562,2,0.0,5969330.303920967,6782623114,15.257844446894952,120.0,2,4.081422633729245e+19,5916616.246515019,11335985627087.373,2410255.9258734984,2.0408246767208935e+19,8241996.515392017,2.5065673980861902e-09
356,157365263.25570726,1,0.0,6022603.375630874,6870257851,15.295327999638312,120.0,1,4.113814474903502e+19,4914817.121620433,10222742812241.295,2410255.9258734984,2.0570094648798732e+19,8241996.515392017,3.812601789832115e-09
357,320171027.917562,2,0.0,5986159.175082128,6795086823,15.257500168435488,120.0,2,4.0941806215455965e+19,5916616.246515019,11335985627087.373,2410255.9258734984,2.0472036706290692e+19,8241996.515392017,2.5065673980861902e-09
358,157365263.25570726,1,0.0,6039466.572669187,6882721560,15.295253230072182,120.0,1,4.12663803585292e+19,4915096.803141657,10222776774155.047,2410255.9258734984,2.0634212456942014e+19,8240877.789307121,2.735760062932968e-09
359,320171027.917562,2,0.0,6002813.780316585,6807550531,15.257171376622944,120.0,2,4.1069593194679304e+19,5916895.928036243,11336097026917.89,2410255.9258734984,2.0535930207042343e+19,8240877.789307121,2.3610482458025217e-09
360,157365263.25570726,1,0.0,6056182.202155911,6895185268,15.295177288299737,120.0,1,4.139482306908317e+19,4915098.421542023,10222777034679.105,2410255.9258734984,2.0698433812245053e+19,8240871.315705659,5.591573426499963e-09
361,320171027.917562,2,0.0,6019363.351066967,6820014240,15.256856480483592,120.0,2,4.1197587274962444e+19,5916897.546436609,11336097735542.89,2410255.9258734984,2.0599927247254778e+19,8240871.315705659,4.285539034754038e-09
362,157365263.25570726,1,0.0,6072788.970607888,6907648977,15.295099562718379,120.0,1,4.152347288069698e+19,4915098.421542023,10222777034679.105,2410255.9258734984,2.076275871805196e+19,8240871.315705659,4.35466063208878e-09
363,320171027.917562,2,0.0,6035815.114889235,6832477949,15.256554539680693,120.0,2,4.132578845630543e+19,5916897.546436609,11336097735542.89,2410255.9258734984,2.066402783792627e+19,8240871.315705659,4.285539034754038e-09
364,157365263.25570726,1,0.0,6089294.098487691,6920112686,15.29502027020695,120.0,1,4.165232979337059e+19,4915098.421542023,10222777034679.105,2410255.9258734984,2.082718717438876e+19,8240871.315705659,5.591573426499963e-09
365,320171027.917562,2,0.0,6052175.39955394,6844941658,15.256264709049235,120.0,2,4.145419673870821e+19,5916897.546436609,11336097735542.89,2410255.9258734984,2.072823197912766e+19,8240871.315705659,4.285539034754038e-09
366,157365263.25570726,1,0.0,6105704.24889949,6932576395,15.294939618684253,120.0,1,4.178139380710403e+19,4915098.421542023,10222777034679.105,2410255.9258734984,2.0891719181255483e+19,8240871.315705659,4.281901055946946e-09
367,320171027.917562,2,0.0,6068450.202542225,6857405366,15.255986204439214,120.0,2,4.158281212217082e+19,5916897.541809294,11336097733516.79,2410255.9258734984,2.079253967085876e+19,8240871.3342149155,1.9826984498649836e-09
368,157365263.25570726,1,0.0,6124011.6934102075,6945040103,15.294802094740067,120.0,1,4.191066492189729e+19,4915098.416914709,10222777033934.209,2410255.9258734984,2.0956354738652037e+19,8312368.923625208,2.663000486791134e-09
369,320171027.917562,2,0.0,6086631.17123878,6869869076,15.25566312452927,120.0,2,4.171163460669324e+19,5881148.728460993,11331546975641.47,2410255.9258734984,2.0856950458044183e+19,8312368.917581453,2.6666384655982256e-09
370,154609923.66680157,1,0.0,6142834.150991454,6960259152,15.294544203617676,120.0,1,4.207578862948641e+19,4893572.326376383,10219966133995.848,2410255.9258734984,2.1038916311356604e+19,8269316.7365048025,3.157765604555607e-09
371,317415688.3286563,2,0.0,6106531.338841654,6887843463,15.255275810663475,120.0,2,4.187860570403778e+19,5838096.547384341,11326660600757.46,2410255.9258734984,2.0940435518078964e+19,8269316.7365048025,3.1614035833626986e-09
372,210835463.03352794,2,0.0,6149638.56560527,6922008001,24.260300701683565,120.0,2,4.2194045640746074e+19,5114588.831435478,11184919160637.285,2410255.9258734984,2.10981413122891e+19,8266545.752689161,3.157765604555607e-09
373,204609923.66680157,1,0.0,6175541.067802018,6962398077,12.304832235705632,120.0,1,4.255801117171685e+19,5009886.979677244,10244943146904.21,2410255.9258734984,2.1280030080173113e+19,8266545.752689161,3.157765604555607e-09
374,267061002.4002543,2,0.0,6154579.616349924,6940337074,17.383829916179444,120.0,2,4.2366463178744504e+19,5831175.849568752,11323437488737.102,2410255.9258734984,2.1184363933121126e+19,8266360.138605188,2.2264430299401283e-09
375,204609923.66680157,1,0.0,6200622.050080162,6980727150,12.303807022677786,120.0,1,4.27315169600954e+19,4890068.954809351,10222830381093.201,2410255.9258734984,2.136678076308581e+19,8266360.138605188,2.2264430299401283e-09
376,267061002.4002543,2,0.0,6177557.736376471,6958666149,17.38345736825067,120.0,2,4.253927365790646e+19,5950333.386136671,11346374909592.889,2410255.9258734984,2.127077146644419e+19,8190655.091518423,1.0622898116707802e-09
377,204609923.66680157,1,0.0,6209308.899377518,6999056225,12.303700928174706,120.0,1,4.290541568963748e+19,5028105.736624186,10255713646827.295,2410255.9258734984,2.1453733416183423e+19,8190655.091518423,1.0622898116707802e-09
378,267061002.4002543,2,0.0,6186244.637743909,6976995222,17.383282271886713,120.0,2,4.271247707823195e+19,5850102.111340443,11331287052545.252,2410255.9258734984,2.135737166782123e+19,8190655.091518423,1.0622898116707802e-09
379,260835463.03352794,2,0.0,6202809.9965416435,6961159760,20.273082541063243,120.0,2,4.302992925459413e+19,5122493.263796666,11186340614923.74,2410255.9258734984,2.151608326135856e+19,8215186.955261029,1.4624674804508686e-09
380,154609923.66680157,1,0.0,6245425.505720177,7051549836,15.292831337458,120.0,1,4.339840080550835e+19,5035473.571349323,10250724567994.328,2410255.9258734984,2.1700225475210973e+19,8215186.955261029,1.4624674804508686e-09
381,317061002.4002543,2,0.0,6192500.184557745,6979488833,15.253597970967117,120.0,2,4.3204007746565145e+19,5843969.145404791,11328664977537.328,2410255.9258734984,2.1603136739780325e+19,8215186.955261029,1.4624674804508686e-09
