t,secure_bps,violations,k_min,k_mean,q_total,aos_mean,aos_max,rekey,q_sumsq,z_l1,z_sumsq,z_max,lyapunov,key_inflow,key_overflow
174,199980313.30030257,2,0.0,3164198.968998551,6968284900,24.561775212181566,120.0,2,4.091555520232957e+19,9460699.060770068,17331623415634.139,2303978.480161959,2.045951076350635e+19,7935007.018727033,2.1009327610954642e-09
175,149980313.30030257,2,0.0,3179047.528128894,7063304587,24.452588381629234,120.0,2,4.1356710137931325e+19,8862026.773780737,15512718180686.686,2303978.480161959,2.067990634078373e+19,7935007.018727033,2.1009327610954642e-09
176,400320571.9003564,2,0.0,3158799.3638326307,6907984016,20.90765617650398,120.0,2,4.176411464963794e+19,9876141.084901996,18422092630562.742,2303978.480161959,2.0883899534082023e+19,7940323.559352875,2.090018824674189e-09
177,150320571.9003564,2,0.0,3193414.207140937,7002663443,30.5660248594278,120.0,2,4.220060329289731e+19,9431064.663035313,17197382450168.664,2303978.480161959,2.1102021384693674e+19,7940323.559352875,2.090018824674189e-09
178,200320571.9003564,2,0.0,3205457.113627795,7047342871,24.53163444464902,120.0,2,4.264367606770945e+19,8985988.24116863,16207298663388.793,2303978.480161959,2.1323458763721064e+19,7940323.559352875,2.090018824674189e-09
179,305750077.49006367,2,0.0,3201849.854915165,6986592794,24.971853872279333,120.0,2,4.302829088277935e+19,9733995.825511739,18107813949359.21,2303978.480161959,2.151595622278461e+19,8025159.584192052,2.5920599000528455e-09
180,148731705.58305728,1,0.0,3226369.479757944,7082861088,15.674610877975828,120.0,1,4.347534864040565e+19,9037184.929289108,16086543873800.586,2303978.480161959,2.1739282974590206e+19,8025189.13145135,2.2719177650287747e-09
181,144036743.81401283,1,0.0,3248029.736528458,7183824344,20.379656948743634,120.0,1,4.333702864035891e+19,8443455.706170024,14164653585495.72,2300000.0,2.1669930785538003e+19,8033213.888178784,2.1118466975167394e-09
182,424481783.07312095,2,0.0,3209125.530677947,7004342562,20.862566631830767,120.0,2,4.281945020773856e+19,9646082.537649034,18001058698410.695,2303978.480161959,2.141152520973912e+19,8033213.888178784,2.2209860617294908e-09
183,155750077.4900637,2,0.0,3229953.5926479753,7093592484,24.447496959946267,120.0,2,4.32156907641589e+19,9089736.893576704,16123263325755.37,2303978.480161959,2.1609457708412027e+19,8033213.888178784,2.2209860617294908e-09
184,205750077.4900637,2,0.0,3250814.4730356736,7132842407,24.546026558916537,120.0,2,4.361821598301546e+19,8510735.252814095,15464599758357.752,2303978.480161959,2.1810654451483566e+19,8033213.888178784,2.2209860617294908e-09
185,305750077.49006367,2,0.0,3252790.8143456522,7072092329,24.86916107754139,120.0,2,4.4007025864308244e+19,9256729.261160523,16955584275684.518,2303978.480161959,2.2005208490581692e+19,8033213.888178784,2.3374013835564256e-09
186,205750077.4900637,2,0.0,3250242.3748940807,7111342252,20.438750220940065,120.0,2,4.4409620408037245e+19,8700383.617088193,15283628023675.25,2303978.480161959,2.220633856682099e+19,8033213.888178784,2.2209860617294908e-09
187,98731705.58305728,1,0.0,3307787.4343328425,7257610546,20.704761665745867,120.0,1,4.486907723524132e+19,7835751.4225449115,13794930484441.113,2303978.480161959,2.2435918110669103e+19,8033213.888178784,2.104570739902556e-09
188,344036743.8140128,1,0.0,3287374.8848871156,7158573802,12.626199549640013,120.0,1,4.470865662501314e+19,8349941.930428989,13992328844431.701,2300000.0,2.2355727545391014e+19,8033213.888178784,2.228262019343674e-09
189,224481783.07312098,2,0.0,3297646.5072859386,7179092019,30.595243738626344,120.0,2,4.419714607597154e+19,8380702.758958188,15464170332616.64,2303978.480161959,2.2100119455019033e+19,8033177.899978023,2.610249794088304e-09
190,205750077.4900637,2,0.0,3321123.3426414905,7218341941,24.562653606443387,120.0,2,4.4603866361051e+19,8012111.183181804,15132872757016.902,2303978.480161959,2.23034464678012e+19,8033177.899978023,2.610249794088304e-09
191,305750077.49006367,2,0.0,3308212.02607812,7157591864,20.62036725870468,120.0,2,4.499687130856666e+19,8627649.536159664,15317409529179.146,2303978.480161959,2.2499967395236246e+19,8033177.899978023,2.610249794088304e-09
192,205750077.4900637,2,0.0,3337244.0462779496,7196841786,24.514888199078776,120.0,2,4.540366091851855e+19,8063758.96904122,14842971010053.408,2303978.480161959,2.270331475636028e+19,8033177.899978023,2.610249794088304e-09
193,155750077.4900637,2,0.0,3373741.7253463613,7286091709,30.575373763903087,120.0,2,4.581923519090665e+19,7857399.14923929,14579243277205.213,2303978.480161959,2.2911075519781044e+19,8033177.899978023,2.610249794088304e-09
194,298731705.5830573,1,0.0,3365928.42776275,7232360003,12.794126292129938,120.0,1,4.626609108768849e+19,8302615.541960117,14651521221478.688,2303978.480161959,2.3134510695966392e+19,8033177.899978023,2.1864252630621195e-09
195,144036743.81401283,1,0.0,3387655.7130427924,7333323259,20.364284854927938,120.0,1,4.611606986727886e+19,7644931.049844195,13100946862113.05,2300000.0,2.3059345028325642e+19,8033177.899978023,2.5011104298755527e-09
196,274481783.07312095,2,0.0,3381299.8906368553,7303841477,24.581924703801388,120.0,2,4.5600627201816035e+19,7895205.380710615,15010200948317.223,2303978.480161959,2.280181462100285e+19,8033172.589834952,1.7953425412997603e-09
197,305750077.49006367,2,0.0,3373967.57677359,7243091400,20.570020732061042,120.0,2,4.5997827215554585e+19,8510745.061224245,15040931188627.549,2303978.480161959,2.3000417700896154e+19,8033172.589834952,1.7953425412997603e-09
198,205750077.4900637,2,0.0,3403457.5758206304,7282341322,24.527502828613944,120.0,2,4.640881189172934e+19,7931753.7450475935,14653478347572.95,2303978.480161959,2.320587129369943e+19,8033172.589834952,1.7953425412997603e-09
199,255750077.4900637,2,0.0,3401462.6803449723,7271591244,20.5593438368979,120.0,2,4.681858123034033e+19,8156668.425561223,14314341674892.656,2303978.480161959,2.3410722049337655e+19,8033172.589834952,1.7953425412997603e-09
200,151968386.70625612,1,0.0,3442515.8740483075,7364622858,15.587895666585284,120.0,1,4.723908952208334e+19,7427659.310548692,13078243631915.977,2303978.480161959,2.3620852585404862e+19,8083745.732384934,1.7807906260713935e-09
201,244036743.81401283,1,0.0,3460282.508618035,7365586114,15.550366699313972,120.0,1,4.708304783624876e+19,7525940.902229315,12477030901460.258,2300000.0,2.3542771621214527e+19,8083745.732384934,1.3660610420629382e-09
202,280955145.3195187,2,0.0,3448212.5854136026,7329630968,24.523383586175452,120.0,2,4.646885330372248e+19,7791546.180088617,14417468368981.691,2303978.480161959,2.323586839869814e+19,8083745.732384934,1.5552359400317073e-09
203,258986758.61326253,2,0.0,3450696.550597407,7315644210,20.52554503790256,120.0,2,4.683293224358697e+19,8054390.717514733,14045117194964.652,2303978.480161959,2.3417870633512985e+19,8083745.732384934,1.5552359400317073e-09
204,208986758.61326253,2,0.0,3482974.7552564754,7351657451,24.490619557132867,120.0,2,4.7202911976103895e+19,7621350.994364914,13853318206992.072,2303978.480161959,2.3602841319872647e+19,8085305.159748145,1.5406840248033404e-09
205,258986758.61326253,2,0.0,3506681.3041094835,7337670692,24.640499531023714,120.0,2,4.757129250127326e+19,7988983.756093979,14358144483648.348,2303978.480161959,2.3787082065084994e+19,8085305.159748195,1.2441887520253658e-09
206,208986758.61326253,2,0.0,3508674.0382441655,7373683934,20.393667116165716,120.0,2,4.794557381909502e+19,7641037.192533595,13354587945553.799,2303978.480161959,2.3974122368342065e+19,8085305.159748195,1.2441887520253658e-09
207,201968386.70625612,1,0.0,3544759.5775291454,7416715547,15.726578581022583,120.0,1,4.8366532293081375e+19,7532715.074234248,12829484918056.02,2303978.480161959,2.418454909503249e+19,8085305.159748195,1.737134880386293e-09
208,194036743.81401283,1,0.0,3567596.2898183884,7467678803,15.343295787886253,120.0,1,4.821152605155762e+19,7008341.768775827,11549150775086.81,2300000.0,2.410691794085632e+19,8085305.159748195,1.3224052963778377e-09
209,330955145.3195187,2,0.0,3549204.6580721843,7381723658,24.61999394925101,120.0,2,4.758653298151376e+19,7883179.168651677,14143079084885.055,2303978.480161959,2.3794680798665368e+19,8085305.159748195,1.3151293387636542e-09
210,209585694.23124886,2,0.0,3555914.0107067833,7417137963,20.38488616348508,120.0,2,4.795086592218491e+19,7544590.974122329,13209466632551.14,2303978.480161959,2.3976753907755713e+19,8094663.528779231,1.5352270565927029e-09
211,259585694.23124886,2,0.0,3579570.2037142445,7402552270,24.586162243676306,120.0,2,4.831353321642971e+19,7717273.310602689,13628620365830.615,2303978.480161959,2.415812947025144e+19,8094663.528779231,1.6061676433309913e-09
212,209585694.23124886,2,0.0,3590483.0334057068,7437966576,20.38017233907177,120.0,2,4.868203486424817e+19,7381024.7083311,12786827976035.65,2303978.480161959,2.434229611492169e+19,8094663.528779231,1.6061676433309913e-09
213,259585694.23124886,2,0.0,3614143.4789563003,7423380881,24.559171172137177,120.0,2,4.904887086564028e+19,7568809.121405409,13169616176491.814,2303978.480161959,2.4525752394437788e+19,8094663.528779231,1.6061676433309913e-09
214,152567322.3242424,1,0.0,3655173.472720163,7515813559,15.55383807548671,120.0,1,4.9469236925036855e+19,7033053.413554511,12142589756396.3,2303978.480161959,2.473583272149407e+19,8094663.528779231,2.02817318495363e-09
215,244036743.81401283,1,0.0,3663578.837231653,7516776815,15.45813236716882,120.0,1,4.930785019888224e+19,7116825.696069821,11352589183819.418,2300000.0,2.4655060358359503e+19,8088257.941515482,1.584339770488441e-09
216,281333101.38573146,2,0.0,3650533.415758677,7480443714,24.48636594305888,120.0,2,4.867455992059843e+19,7387208.4851810485,13496855831335.87,2303978.480161959,2.433862964588235e+19,8088257.941515482,1.722582965157926e-09
217,260212316.36783487,2,0.0,3649175.5441844035,7465231397,20.44728245906686,120.0,2,4.90444325745924e+19,7655147.6263404805,13071335318426.062,2303978.480161959,2.4523523420828045e+19,8104454.4996633865,1.686203177087009e-09
218,210212316.36783487,2,0.0,3678100.876905451,7500019081,24.464578485001077,120.0,2,4.942025761581949e+19,7226936.30801596,13062187973740.615,2303978.480161959,2.471143502670712e+19,8104454.4996633865,1.686203177087009e-09
219,260212316.36783487,2,0.0,3677801.5357300253,7484806765,20.442131733067345,120.0,2,4.9794535044279706e+19,7494875.449175392,12680235876659.777,2303978.480161959,2.489853554572752e+19,8104454.4996633865,1.686203177087009e-09
220,210212316.36783487,2,0.0,3706726.724973307,7519594448,24.447501334553085,120.0,2,5.017476485997304e+19,7081766.2074448215,12683962312032.479,2303978.480161959,2.5088650826217726e+19,8104454.4996633865,2.1082087187096477e-09
221,202157364.7393625,1,0.0,3743055.2606205437,7562437083,15.641417398689313,120.0,1,5.060087704070356e+19,7129106.199434961,11990968551493.314,2303978.480161959,2.530163761720693e+19,8104957.385714976,1.7953425412997603e-09
222,196109903.2569447,1,0.0,3750043.049282653,7611327180,15.33184306793038,120.0,1,5.04108551669979e+19,6628289.535756577,10891463997435.22,2300000.0,2.5206516729898693e+19,8104957.385714976,1.7953425412997603e-09
223,332369681.10719734,2,0.0,3733047.439699384,7523957499,24.54841476630524,120.0,2,4.9766192722323325e+19,7498593.912254685,13346080169954.69,2303978.480161959,2.4884430969178657e+19,8104957.385714976,1.8098944565281272e-09
224,210212316.36783487,2,0.0,3738278.624881642,7558745183,20.365641174595954,120.0,2,5.014457375820232e+19,7158261.743927489,12698409275260.258,2303978.480161959,2.507355672002869e+19,8104957.385714976,1.7953425412997603e-09
225,260212316.36783487,2,0.0,3762014.2907161363,7543532866,24.525454667964556,120.0,2,5.052140718131445e+19,7329972.012990192,12950005790259.494,2303978.480161959,2.526199859123625e+19,8104957.38571361,1.306034391745925e-09
226,210212316.36783487,2,0.0,3764427.5652242815,7578320550,20.366502562455416,120.0,2,5.090419299165972e+19,6989639.844663337,12393562660954.361,2303978.480161959,2.5453335852095955e+19,8104957.38571361,1.7280399333685637e-09
227,202157364.7393626,1,0.0,3800764.607474529,7621163185,15.60566461998531,120.0,1,5.133376452455514e+19,6873108.5142787,11611734439844.14,2303978.480161959,2.5668043435721556e+19,8104957.385713612,1.7571437638252974e-09
228,196109903.2569447,1,0.0,3821175.291556882,7670053282,15.328173828145394,120.0,1,5.114272359902003e+19,6388656.68579129,10616727400207.096,2300000.0,2.5572423472250036e+19,8104957.385713612,1.7571437638252974e-09
229,332369681.1071975,2,0.0,3808042.218921542,7582683601,24.516830694733482,120.0,2,5.0493264904022024e+19,7258961.062289742,12957672263203.846,2303978.480161959,2.524792821923733e+19,8104957.385713612,1.7716956790536642e-09
230,210212316.36783493,2,0.0,3811363.9575435445,7617471285,20.362486802544534,120.0,2,5.087420193455294e+19,6981037.28457282,12456916822537.035,2303978.480161959,2.5438346658958725e+19,8104957.385713612,1.7571437638252974e-09
231,261333569.3421651,2,0.0,3835228.714962485,7601137715,24.499196076495416,120.0,2,5.125262578692285e+19,7157127.448066499,12654558757818.26,2303978.480161959,2.5627578349337207e+19,8122476.963437521,2.331944415345788e-09
232,211333569.3421651,2,0.0,3857936.885038262,7634804145,24.44801976187028,120.0,2,5.163708551761521e+19,6988064.5203289855,12799189274536.371,2303978.480161959,2.581982267773506e+19,8122476.963437521,1.8662831280380487e-09
233,261666770.31612915,2,0.0,3854764.1398190088,7618137376,20.406372498002206,120.0,2,5.201528193788831e+19,7264162.533320481,12414817131294.562,2303978.480161959,2.6008882450657284e+19,8127683.228655709,1.153239281848073e-09
234,152490565.7133266,1,0.0,3896748.264167688,7710646810,15.51672941971939,120.0,1,5.2447063675312366e+19,6567441.467784012,11512638635804.754,2303978.480161959,2.622468310151976e+19,8127683.228655709,1.153239281848073e-09
235,248352409.2056051,1,0.0,3906942.424416725,7707294401,15.384362284650086,120.0,1,5.22163197838185e+19,6698446.626056126,10615494297602.324,2300000.0,2.610922144133901e+19,8127683.228655709,1.0622898116707802e-09
236,284157336.0294558,2,0.0,3895177.3831723183,7668137064,24.44853160428741,120.0,2,5.155381159266484e+19,7023364.980460653,12887821433704.855,2303978.480161959,2.577819457847579e+19,8127683.228655709,1.1677911970764399e-09
237,261666770.31612915,2,0.0,3894853.3764556,7651470295,20.399003204252228,120.0,2,5.192995326364413e+19,7299462.9934521485,12512608128885.146,2303978.480161959,2.5966227892634956e+19,8127683.228655709,1.153239281848073e-09
238,212313213.49323928,2,0.0,3924135.56831163,7684157081,24.436525919927597,120.0,2,5.231155891767517e+19,6923581.339380661,12627934230254.686,2303978.480161959,2.615704225226061e+19,8137783.903298055,9.1313268058002e-10
239,262313213.49323928,2,0.0,3936739.218320474,7666843867,24.487740674581186,120.0,2,5.269171398438577e+19,7304082.343972079,12847593265421.596,2303978.480161959,2.634714175151943e+19,8137783.903298055,9.1313268058002e-10
240,152490565.7133266,1,0.0,3945957.994468207,7759353302,12.410325675803595,120.0,1,5.312622551747844e+19,6703405.581879616,11398456018941.523,2303978.480161959,2.6564252604341113e+19,8114471.668589467,1.4988472685217857e-09
241,249645295.55982536,1,0.0,3960936.1455690796,7754708006,15.372092319958266,120.0,1,5.287516338725505e+19,6729132.973108123,10558703614874.166,2300000.0,2.6438637563989012e+19,8114471.668589467,1.1968950275331736e-09
242,284803779.20656586,2,0.0,3958836.5259163976,7714904227,24.437495226594987,120.0,2,5.220790591644362e+19,7043173.060418666,12744979853412.305,2303978.480161959,2.610522745620715e+19,8114471.152972123,2.4301698431372643e-09
243,262313213.49323928,2,0.0,3972459.4427897874,7697591013,24.484024679635954,120.0,2,5.2585932511975825e+19,7324502.475387626,12954345714448.783,2303978.480161959,2.6294261690559357e+19,8114471.152972123,2.4156179279088974e-09
244,212313213.49323928,2,0.0,3974251.28307949,7730277800,20.359793697536592,120.0,2,5.2970008520187585e+19,7065819.779866486,12541753377357.648,2303978.480161959,2.6486258435431526e+19,8114471.152972123,2.4156179279088974e-09
245,262313213.49323928,2,0.0,3997323.0959796193,7712964586,24.47122385086329,120.0,2,5.335263394107888e+19,7259204.405306748,12733143937323.674,2303978.480161959,2.667759028493317e+19,8114471.152972123,2.4156179279088974e-09
246,202490565.7133266,1,0.0,4016977.9874099623,7755474021,12.522494796865972,120.0,1,5.378720070578743e+19,6902036.263814342,11853824241671.742,2303978.480161959,2.689478573531788e+19,8114471.152972123,2.4156179279088974e-09
247,199645295.55982536,1,0.0,4026464.9278670037,7800828725,15.35777437921095,120.0,1,5.353691109105476e+19,6730343.001184294,10831771932912.281,2300000.0,2.6769538722720674e+19,8114471.152972123,2.4301698431372643e-09
248,334803779.20656586,2,0.0,4007247.316041803,7711024946,20.462509547723858,120.0,2,5.286304019129747e+19,7296194.778364456,13231586059234.244,2303978.480161959,2.6432843254254658e+19,8115299.695583025,2.486558514647186e-09
249,212313213.49323928,2,0.0,4016046.7347346256,7743711732,20.389285004411754,120.0,2,5.324603714101037e+19,7289323.901617271,12837659916895.887,2303978.480161959,2.6624302336496873e+19,8115299.695583025,2.472006599418819e-09
250,262313213.49323928,2,0.0,4034804.924720384,7726398518,20.450895370765085,120.0,2,5.363008350340283e+19,7121834.406095009,12941580576291.816,2303978.480161959,2.681633590975904e+19,8198840.798688832,2.0500010577961802e-09
251,212313213.49323928,2,0.0,4058797.6458487567,7759085306,24.476917787527082,120.0,2,5.401767927847486e+19,7184299.9591564145,13076011475718.395,2303978.480161959,2.7010147240385004e+19,8198840.798688832,2.0500010577961802e-09
252,202490565.7133266,1,0.0,4059503.2137423134,7801594740,10.425638183895325,120.0,1,5.445480127479928e+19,6812403.74425365,11637367830885.129,2303978.480161959,2.7228564374182728e+19,8198840.798688832,2.0500010577961802e-09
253,199645295.55982536,1,0.0,4086900.826019584,7846949444,15.344916418981759,120.0,1,5.420278417555732e+19,6518962.88266433,10652819760500.096,2300000.0,2.710245736975471e+19,8198846.534721136,8.676579454913735e-10
254,337714333.30280685,2,0.0,4066738.7672874937,7754235111,20.447171957361288,120.0,2,5.348230325005002e+19,7132929.500349193,12938214539637.895,2303978.480161959,2.6742445446478975e+19,8244323.9424749,1.304215402342379e-09
255,215223767.58948022,2,0.0,4091293.6558824205,7784011343,24.47420642568129,120.0,2,5.382497062900325e+19,7138508.68270181,13110834855123.643,2303978.480161959,2.6913796397987135e+19,8244323.9424749,1.304215402342379e-09
256,265223767.58948022,2,0.0,4083625.059582904,7763787575,17.52122943141089,120.0,2,5.4168384092499706e+19,7181604.640553153,12729941866131.322,2303978.480161959,2.7085465040436466e+19,8244323.9424749,2.2355379769578576e-09
257,215223767.58948022,2,0.0,4118416.2326687267,7793563808,24.46221449640932,120.0,2,5.451504364053945e+19,7065130.977558806,12877289939775.05,2303978.480161959,2.72588095492637e+19,8244323.9424749,1.304215402342379e-09
258,205401119.8095675,1,0.0,4137069.101993067,7833162689,12.514081748683383,120.0,1,5.491101095913043e+19,6823873.281713686,12021378895266.441,2303978.480161959,2.745670761745474e+19,8244323.9424749,1.304215402342379e-09
259,275046415.3693929,2,0.0,4099731.084669023,7803116273,17.52713449674176,120.0,2,5.459177302660425e+19,7514751.911632967,12244036398900.877,2303978.480161959,2.7297110916942017e+19,8244323.9424749,1.318767317570746e-09
260,265223767.58948022,2,0.0,4119391.952577294,7782892505,20.429206420967166,120.0,2,5.493924004049253e+19,6714761.768964675,12241549815540.209,2303978.480161959,2.747084417522782e+19,8197363.924830565,1.3478711480274796e-09
261,155401119.8095675,1,0.0,4164866.8041238952,7872491385,15.537493153533445,120.0,1,5.5336693372759286e+19,6519126.2581864465,11400722984552.432,2303978.480161959,2.7669486758678098e+19,8197363.924830565,1.2314558262005448e-09
262,249645295.55982536,1,0.0,4154924.7750917333,7867846090,12.335313059238654,120.0,1,5.507989154074367e+19,6362751.32486058,10436679437979.764,2300000.0,2.754098943831563e+19,8197363.924830565,1.2460077414289117e-09
263,290624887.39904773,2,0.0,4150784.4999430603,7822221202,24.464809201925455,120.0,2,5.431261835847095e+19,7022195.350299207,12832443002991.693,2303978.480161959,2.7157592423535776e+19,8197363.924830565,1.2314558262005448e-09
264,265223767.58948022,2,0.0,4147366.8709011953,7801997434,17.510179433469084,120.0,2,5.465744005684581e+19,7077031.312561633,12456109052814.729,2303978.480161959,2.7329965639328186e+19,8197363.924830565,1.2314558262005448e-09
265,215223767.58948022,2,0.0,4186268.1177955773,7831773668,24.45369472881911,120.0,2,5.500550783976392e+19,6935287.17212734,12622508281031.203,2303978.480161959,2.7504016170710065e+19,8197363.924830565,1.2314558262005448e-09
266,265223767.58948022,2,0.0,4177294.903032359,7811549900,17.510616559438485,120.0,2,5.5354321707225285e+19,6990123.1343897665,12302478265200.055,2303978.480161959,2.767839110143916e+19,8197363.924830565,1.2314558262005448e-09
267,158721536.20057422,1,0.0,4224059.832336586,7897828364,15.52780059137185,120.0,1,5.570371124149931e+19,6559493.573459564,11472814132766.451,2303978.480161959,2.785300290216293e+19,8249245.430940045,1.0568328434601426e-09
268,328366833.7409526,2,0.0,4178671.485152039,7814461530,15.370585331225778,120.0,2,5.5379570676232585e+19,7325733.749256633,11861471290808.42,2303978.480161959,2.7690971485245374e+19,8249245.461886186,1.420630724169314e-09
269,158721538.18112725,1,0.0,4230127.7965213265,7900739992,15.507275877808528,120.0,1,5.572913196055179e+19,6241084.852243393,10852237944747.23,2303978.480161959,2.786565120407037e+19,8207649.369286654,2.8940121410414577e-09
270,328366833.7409526,2,0.0,4191082.2896535695,7817373158,15.373808087690756,120.0,2,5.540482821920109e+19,7028123.074340229,11455402065021.059,2303978.480161959,2.770355964980705e+19,8207649.369286654,2.824890543706715e-09
271,158721538.18112725,1,0.0,4242619.4022826515,7903651620,15.489773828640285,120.0,1,5.5754561282997576e+19,5938061.592334905,10394931468616.037,2303978.480161959,2.787832013464565e+19,8197548.694644308,2.435626811347902e-09
272,327073947.38673234,2,0.0,4209410.000652463,7821577672,15.37695188700833,120.0,2,5.5449321701928485e+19,6712473.971128808,11171811011863.842,2303978.480161959,2.772577803206543e+19,8197548.694644308,2.435626811347902e-09
273,158721538.18112725,1,0.0,4260870.205127121,7907856134,15.47443958858031,120.0,1,5.579928156646812e+19,5627535.4728283845,10058824204348.496,2303978.480161959,2.7900646665654493e+19,8192353.0645556785,3.894456312991679e-09
274,327134494.64351785,2,0.0,4227490.178247555,7825721639,15.381538541530015,120.0,2,5.549293471139327e+19,6405373.461192967,11024542937916.068,2303978.480161959,2.7747569809990427e+19,8192353.0645556785,3.894456312991679e-09
275,158721538.18112725,1,0.0,4284503.173143583,7912000101,15.460872863688788,120.0,1,5.584311879997105e+19,5320316.706531635,9855059166511.264,2303978.480161959,2.7922544905902174e+19,8192353.0645556785,3.894456312991679e-09
276,327134494.64351785,2,0.0,4251123.132115668,7829865607,15.382501879156257,120.0,2,5.553656741202921e+19,6232694.966903338,10988953303915.992,2303978.480161959,2.7769382601344995e+19,8192353.328936724,3.0868250178173184e-09
277,158721538.18112725,1,0.0,4308136.620046876,7916144068,15.44870317733775,120.0,1,5.588697572464513e+19,5147638.080051483,9774554626925.299,2303978.480161959,2.7944465317785256e+19,8192353.328936724,3.0868250178173184e-09
278,327101398.68490094,2,0.0,4280322.887915215,7834042670,15.378862754095321,120.0,2,5.558024555015754e+19,6146939.348889837,10992224054683.7,2303978.480161959,2.7791221997484237e+19,8191836.204583335,2.330125425942242e-09
279,158688442.22251034,1,0.0,4337340.420839269,7920354228,15.437704081290946,120.0,1,5.593137494693321e+19,5062141.024214676,9740431894885.588,2303978.480161959,2.7966661516656095e+19,8191836.204583335,2.330125425942242e-09
280,327101398.68490094,2,0.0,4309526.669940855,7838252829,15.375763400411685,120.0,2,5.5624436544551395e+19,6137321.566047259,11021170480155.76,2303978.480161959,2.7813320389323715e+19,8191836.204583335,2.330125425942242e-09
281,158688442.22251034,1,0.0,4366544.626963922,7924564387,15.427709350507488,120.0,1,5.597579441336807e+19,5052523.241372097,9746122003120.873,2303978.480161959,2.7988871818884346e+19,8191836.204583335,1.9554136088117957e-09
282,327101398.68490094,2,0.0,4338730.858529015,7842462988,15.373197828958896,120.0,2,5.566864778309204e+19,6172224.620547795,11054535457012.486,2303978.480161959,2.7835429345091723e+19,8191836.204583335,1.9554136088117957e-09
283,163992874.8029827,1,0.0,4401105.56381714,7923470113,15.419470992421914,120.0,1,5.594099101535937e+19,5128867.1754075745,9771063131600.342,2303978.480161959,2.7971472613992845e+19,8277361.756538511,2.446540747769177e-09
284,332405831.2653733,2,0.0,4371941.443892539,7836064282,15.369963556600707,120.0,2,5.562969124241115e+19,6288687.537675563,11106142955954.818,2303978.480161959,2.781595623550117e+19,8277361.756538511,2.737579052336514e-09
285,163992874.8029827,1,0.0,4434316.527418488,7917071408,15.411707656818646,120.0,1,5.59016380238097e+19,5163770.229908111,9791938348906.156,2303978.480161959,2.795179820573974e+19,8277361.756538511,2.446540747769177e-09
286,332405831.2653733,2,0.0,4410707.955393128,7829665576,15.365242622280789,120.0,2,5.559077816387678e+19,6323590.592176099,11144380825665.414,2303978.480161959,2.779650352002096e+19,8277361.756538511,2.446540747769177e-09
287,163992874.8029827,1,0.0,4473083.392361309,7910672701,15.40447149840759,120.0,1,5.586232849440657e+19,5198673.284408647,9815250012638.906,2303978.480161959,2.7932145772204552e+19,8277361.756538511,2.446540747769177e-09
288,332405831.2653733,2,0.0,4449474.813181552,7823266870,15.360772579020377,120.0,2,5.555190854748894e+19,6358493.646676636,11185055141802.945,2303978.480161959,2.777707277925865e+19,8277361.756538511,2.8212525648996234e-09
289,163992874.8029827,1,0.0,4511850.580421864,7904273995,15.39770603316839,120.0,1,5.582306242714997e+19,5233576.338909183,9840998122798.59,2303978.480161959,2.791251531338726e+19,8277361.756538511,2.446540747769177e-09
290,332405831.2653733,2,0.0,4488241.994556716,7816868164,15.35653257788494,120.0,2,5.551308239324765e+19,6393396.701177172,11228165904367.412,2303978.480161959,2.7757664013214265e+19,8277361.756538511,2.8212525648996234e-09
291,163992874.8029827,1,0.0,4548528.155917897,7897875289,15.391501609661915,120.0,1,5.578383982203992e+19,5268479.393409719,9869182679385.209,2303978.480161959,2.7892906829287895e+19,8277361.756538511,2.8212525648996234e-09
292,332405831.2653733,2,0.0,4521154.967663052,7810469457,15.352696305007546,120.0,2,5.547429970115291e+19,6428299.755677708,11273713113358.812,2303978.480161959,2.773827722188779e+19,8277361.756538511,2.8212525648996234e-09
293,163940561.08772585,1,0.0,4579709.097405443,7891528896,15.386018864114806,120.0,1,5.5745440662207545e+19,5304554.207945772,9903005761012.375,2303978.480161959,2.7873710631679873e+19,8273383.432865702,2.0463630789890885e-09
294,331948919.5505105,2,0.0,4552445.726854437,7804579977,15.34909895908646,120.0,2,5.5442394726810436e+19,6460014.716973416,11318826997929.533,2303978.480161959,2.772232924610501e+19,8273383.432865702,2.0463630789890885e-09
295,163940561.08772585,1,0.0,4611026.9015136445,7885639416,15.380861124231206,120.0,1,5.571315784586911e+19,5337876.801510348,9934513656133.727,2303978.480161959,2.785757237430017e+19,8273383.432865702,2.0463630789890885e-09
296,331948919.5505105,2,0.0,4583768.189275027,7798690496,15.345668450956794,120.0,2,5.541052840508614e+19,6493337.310537991,11366806009254.78,2303978.480161959,2.7706400883143995e+19,8273383.432865702,2.0463630789890885e-09
297,163940561.08772585,1,0.0,4642482.582975447,7879749935,15.375971727336447,120.0,1,5.568091368214888e+19,5368887.134598596,9966772512789.66,2303978.480161959,2.784145351832572e+19,8278007.953818356,2.330125425942242e-09
298,331948919.5505105,2,0.0,4615356.68258631,7792801016,15.34239036274106,120.0,2,5.537870073598007e+19,6524347.643626239,11413450734248.37,2303978.480161959,2.769049171306346e+19,8278007.953818356,2.330125425942242e-09
299,162382923.30097753,1,0.0,4674244.538876686,7875418092,15.371188288863985,120.0,1,5.567191641623694e+19,5387728.422477873,9998015571529.477,2303978.480161959,2.783695800967562e+19,8253669.863400413,1.8790160538628697e-09
