t,secure_bps,violations,k_min,k_mean,q_total,aos_mean,aos_max,rekey,q_sumsq,z_l1,z_sumsq,z_max,lyapunov,key_inflow,key_overflow
130,191553377.14814404,2,0.0,3601478.480725314,5814031048,24.33398547820258,120.0,2,2.4526369299288207e+19,9135816.65354977,17461413584050.49,2314501.48726582,1.226493079100251e+19,7672568.836664208,3.510649548843503e-09
131,257785209.71360663,3,0.0,3604564.672467869,5801245838,36.487879354876966,120.0,3,2.487310030454834e+19,9617705.804715613,19156995715642.68,2424056.489669252,1.2438465851845734e+19,7672568.836664208,3.52520146407187e-09
132,138115916.2827313,1,0.0,3624554.77876099,5908129922,15.379994634596402,120.0,1,2.5366735201568776e+19,8982793.68245826,16677102587590.855,2314501.48726582,1.2685035311043148e+19,7672568.836664208,3.510649548843503e-09
133,255990527.56830993,2,0.0,3618441.3586768075,5897139394,30.517199513707993,120.0,2,2.528386710936427e+19,9431335.665095331,18016012119885.176,2424056.489669252,1.2643735155894122e+19,7717627.794039549,3.759851097129285e-09
134,255436839.97491902,2,0.0,3600042.7264280627,5886702554,24.333678724023834,120.0,2,2.5089236074095743e+19,9370795.478093386,17788130533342.105,2314501.48726582,1.2546396850101205e+19,7717627.794039549,4.03451849706471e-09
135,266436529.52967218,3,0.0,3575192.4401711356,5865266025,30.369566762338597,120.0,3,2.541097846266696e+19,10179368.91416088,18656932937235.746,2424056.489669252,1.2707354924627204e+19,7717627.794039549,3.7580321077257395e-09
136,194437150.4201659,2,0.0,3588821.5608454165,5915828875,24.334805383086916,120.0,2,2.582576228779108e+19,9083807.064392036,17047611390581.178,2314501.48726582,1.2914585905034598e+19,7717627.794039549,3.80168785341084e-09
137,272725573.7147063,3,0.0,3590377.8327303072,5888103302,36.43315965262685,120.0,3,2.6123525424211317e+19,9590498.6533309,18758644526394.727,2424056.489669252,1.3063638576558297e+19,7766760.951735129,3.52520146407187e-09
138,197581672.51268294,2,0.0,3598626.2849144,5935521629,24.336695251104583,120.0,2,2.651017329131229e+19,9187874.641346795,17287244470258.654,2314501.48726582,1.3256815370103171e+19,7791684.062042251,2.73939804174006e-09
139,275870095.8072233,3,0.0,3599155.264695515,5904651532,36.44658901134434,120.0,3,2.6815761627349422e+19,9787503.936351288,19129777389063.754,2424056.489669252,1.3409793791413617e+19,7791684.062042251,2.73939804174006e-09
140,144144211.6472702,1,0.0,3618997.4521289985,6005507321,15.38848159973419,120.0,1,2.7253947660753183e+19,9176139.842861665,16716209482442.771,2314501.48726582,1.3628645451324836e+19,7791684.062042251,2.6957422960549593e-09
141,329307556.67263603,3,0.0,3570857.0784497494,5921199764,26.148559277182013,120.0,3,2.7113945733179798e+19,10221633.61278983,19049716594681.67,2424056.489669252,1.3558877838249368e+19,7791684.062042251,2.697561285458505e-09
142,197581672.51268294,2,0.0,3585692.704315478,5968618091,24.3313915400542,120.0,2,2.7502452867842273e+19,9082863.566642975,17372000242825.51,2314501.48726582,1.375296363394542e+19,7791684.062042251,2.5065673980861902e-09
143,222432634.94181055,2,0.0,3597897.367564752,5991185457,30.555029838633374,120.0,2,2.7873177435870233e+19,9471647.767392248,18378853058640.76,2424056.489669252,1.393842660324098e+19,7791684.062042251,2.5065673980861902e-09
144,251019133.3780957,2,0.0,3555806.9562716708,5985166324,17.501905125835687,120.0,2,2.7803243335005843e+19,9645090.752918756,17384081431118.559,2314501.48726582,1.3903360075646034e+19,7791684.062042251,2.508386387489736e-09
145,275870095.8072233,3,0.0,3567561.7246870017,5954296227,36.482639231061476,120.0,3,2.8131288700175487e+19,9508574.013760498,19211420639231.934,2424056.489669252,1.4067565492151667e+19,7791684.062042251,2.7830537874251604e-09
146,144144211.6472702,1,0.0,3599255.7430396955,6055152016,15.37760835412695,120.0,1,2.8570674216501928e+19,8895104.907521175,16666837446035.594,2314501.48726582,1.4287003791995568e+19,7791684.062042251,3.3651303965598345e-09
147,329307556.67263603,3,0.0,3550413.708621924,5970844459,26.203351112142506,120.0,3,2.844194368311615e+19,10126133.850369731,19330333853843.277,2424056.489669252,1.422290487494346e+19,7791684.062042251,2.637534635141492e-09
148,197581672.51268294,2,0.0,3569760.394773915,6018262786,24.325374119239633,120.0,2,2.883113338357946e+19,9052391.958049633,17532325885422.1,2314501.48726582,1.4417319924378272e+19,7791684.062042251,2.5065673980861902e-09
149,94144211.64727019,1,0.0,3621016.6736286995,6169118575,20.38805316510629,120.0,1,2.9278783062531973e+19,8438922.85181031,15158926101269.236,2314501.48726582,1.4640907423876114e+19,7791684.062042251,2.9722286853939295e-09
150,448849027.97913796,3,0.0,3542870.859201664,5965269547,22.9980207173931,120.0,3,2.9120147926723277e+19,10196362.963918269,19600318699152.926,2424056.489669252,1.4562033995231554e+19,7833850.153129999,2.573870006017387e-09
151,150280302.3422988,2,0.0,3582266.7476382917,6059989244,30.317939792030543,120.0,2,2.94815348955773e+19,9025968.349455602,17695606545551.895,2314501.48726582,1.4742537008443206e+19,7833850.153129999,2.5502231437712908e-09
152,146842841.47688603,1,0.0,3612913.238481479,6158146403,15.371768133651134,120.0,1,2.9898479404835496e+19,8423040.765988216,15235530980846.31,2314501.48726582,1.4950763255515832e+19,7833850.153129999,2.826709533110261e-09
153,404246287.6383697,3,0.0,3514133.6112843263,5998900116,22.89546022493708,120.0,3,2.9752512671794782e+19,11371199.400792435,19390299371146.51,2424056.489669252,1.4878195365834506e+19,7833850.153129999,2.828528522513807e-09
154,200280302.3422988,2,0.0,3544292.715532533,6043619814,24.322021974661766,120.0,2,3.0111546004215226e+19,9778045.292818397,16983888923373.445,2314501.48726582,1.5057471390999951e+19,7833850.153129999,2.5938788894563913e-09
155,96842841.47688603,1,0.0,3600574.1710558254,6191776972,20.381149576768056,120.0,1,3.0528606919748956e+19,8494463.160990167,14294073909289.125,2314501.48726582,1.5265732867265407e+19,7833850.153129999,2.5938788894563913e-09
156,454246287.6383697,3,0.0,3526807.1439421624,5982530684,22.923938093275765,120.0,3,3.0395799920998298e+19,10091362.65596769,18556042118780.504,2424056.489669252,1.5199755564711027e+19,7833850.153129999,2.5520421331748366e-09
157,150280302.3422988,2,0.0,3566650.900329162,6077250382,30.317133461521173,120.0,2,3.0754979616985174e+19,8940364.634505074,16607375355440.475,2314501.48726582,1.537915054602813e+19,7847224.861486654,2.1482264855876565e-09
158,146842841.47688603,1,0.0,3597663.7826793073,6175407540,15.370296207533327,120.0,1,3.1169656938794422e+19,8098938.589188266,14179054123050.459,2314501.48726582,1.5586246374809516e+19,7847224.861486654,2.1482264855876565e-09
159,203717763.20771155,2,0.0,3588233.8885862334,6216689778,20.365502546617936,120.0,2,3.108377791202072e+19,8355995.11627487,13990162034074.588,2314501.48726582,1.5543287972213768e+19,7847224.861486654,2.1500454749912024e-09
160,428509127.89265746,2,0.0,3558119.784421069,6033180649,21.499386254922584,120.0,2,3.1408568427204993e+19,8988034.794424431,17411440154185.502,2314501.48726582,1.5706025357617916e+19,7847224.861486654,2.1700543584302068e-09
161,96842841.47688603,1,0.0,3609603.133606,6181337808,20.379132455861157,120.0,1,3.1820592125177815e+19,8227246.774359587,14941780784252.557,2314501.48726582,1.5911790240667333e+19,7847224.861486654,2.17733031604439e-09
162,253717763.20771155,2,0.0,3581728.923000929,6172620045,17.506049925648586,120.0,2,3.1724837981690716e+19,8237856.680821056,14439512377639.557,2314501.48726582,1.5863862942083121e+19,7919523.652855211,2.4119799491018057e-09
163,150280302.3422988,2,0.0,3623643.2750792676,6267339743,30.313584531407272,120.0,2,3.2099093227141526e+19,7088880.441289693,13201772144958.842,2314501.48726582,1.605086679078526e+19,7919523.652855211,2.41016095969826e-09
164,346842841.47688603,1,0.0,3614257.5989047647,6165496901,12.931890144319286,120.0,1,3.248878618383295e+19,8018033.548752745,14976162857768.982,2314501.48726582,1.6245890708202252e+19,7955527.38940825,2.5884219212457538e-09
165,203717763.20771155,2,0.0,3607394.268555229,6206779137,20.363730164820208,120.0,2,3.2388479806187487e+19,8240953.756970348,14560894343831.34,2314501.48726582,1.6195695992528126e+19,7955527.38940825,2.473825588822365e-09
166,200280302.3422988,2,0.0,3635369.0384921017,6251498835,24.31891700692473,120.0,2,3.2760434267647803e+19,7122605.431425374,13279796480240.549,2314501.48726582,1.6381545113471926e+19,7955527.38940825,2.472006599418819e-09
167,246842841.47688603,1,0.0,3656901.595379771,6249655993,15.869878642398605,120.0,1,3.316779648305782e+19,7662776.030619506,13986795315183.172,2314501.48726582,1.6585296921060428e+19,7957377.473482732,2.029992174357176e-09
168,253954573.9692452,2,0.0,3629972.4436693946,6240701420,17.503610232695657,120.0,2,3.306272328642477e+19,8013924.425449166,13770342730283.477,2314501.48726582,1.6532738677485412e+19,7957377.473482732,2.040906110778451e-09
169,150398707.7230656,2,0.0,3678475.2197608226,6335302712,30.312829230196158,120.0,2,3.3439755695763124e+19,6893726.015829711,12646189751975.4,2314501.48726582,1.672114246685676e+19,7980512.82823626,3.2523530535399914e-09
170,296842841.47688603,1,0.0,3683276.219414943,6283459871,12.673697003481134,120.0,1,3.3849761993517355e+19,7433896.615023843,13151540302346.87,2314501.48726582,1.6926196150788913e+19,7980512.82823626,3.2523530535399914e-09
171,203954573.9692452,2,0.0,3676865.286600808,6324505296,20.359437595191217,120.0,2,3.374511813589231e+19,7550889.248382124,13013621434514.482,2314501.48726582,1.6873860430089605e+19,7980512.82823626,3.2632669899612665e-09
172,200398707.7230656,2,0.0,3705344.548368539,6369106589,24.316046168602135,120.0,2,3.4124837333849866e+19,6403741.750714962,12032932659291.762,2314501.48726582,1.7063621960190861e+19,7980512.82823626,3.2523530535399914e-09
173,246842841.47688603,1,0.0,3732270.9336106586,6367263748,15.680544734219922,120.0,1,3.4539987713948316e+19,6943912.349909094,12323083549584.35,2314501.48726582,1.7271226165329117e+19,7980512.82823626,3.2523530535399914e-09
174,253954573.9692452,2,0.0,3705820.787263417,6358309173,17.496631658490795,120.0,2,3.4433273195331277e+19,7289276.906050373,12408417000692.72,2314501.48726582,1.7217877439365708e+19,7980512.82823626,3.2632669899612665e-09
175,150398707.7230656,2,0.0,3754365.0378014124,6452910466,30.30916892034194,120.0,2,3.481817918190801e+19,6174862.3351193,11586577143352.174,2314501.48726582,1.741024824866834e+19,7980512.82823626,3.2523530535399914e-09
176,296842841.47688603,1,0.0,3760855.5762635246,6401067624,12.571935675162928,120.0,1,3.5235973644350677e+19,6715032.9320366755,11675079739553.139,2314501.48726582,1.7619154330149294e+19,7980512.837343281,3.728928277269006e-09
177,203954575.13494384,2,0.0,3754483.3986361125,6442113049,20.35290907512756,120.0,2,3.5129688450965324e+19,6914688.37684767,11887420557274.352,2314501.48726582,1.756603296753839e+19,7980512.837343281,3.734385245479643e-09
178,200398708.30591494,2,0.0,3782960.057392013,6486714341,24.31348210886015,120.0,2,3.5517281225565786e+19,5767540.870073488,11213071566347.127,2314501.48726582,1.7759761919939529e+19,7980512.837343281,3.3505784813314676e-09
179,250147091.83351314,1,0.0,3808992.4797472856,6481567249,15.586001469363733,120.0,1,3.5900742567877255e+19,6317822.469056734,11056753403781.58,2314501.48726582,1.7951476959279006e+19,8043326.652724397,3.765308065339923e-09
180,258690493.1470996,2,0.0,3782844.8313824493,6467876756,17.491086759025617,120.0,2,3.5772342512005575e+19,6687761.598573424,11450587527742.174,2314501.48726582,1.7887316314755561e+19,8104210.746196546,3.9090082282200456e-09
181,254418792.49030638,2,0.0,3810969.0701864585,6458457963,24.47861135112969,120.0,2,3.6114648983877984e+19,6310753.53687306,11628182336709.176,2314501.48726582,1.8058487310172664e+19,8131587.234965757,3.6925484891980886e-09
182,150147091.83351314,1,0.0,3852575.253616713,6553310871,15.356076807063035,120.0,1,3.651206151654453e+19,5667094.990295967,10179946573919.078,2314501.48726582,1.8257048752929657e+19,8131587.234965757,3.925379132851958e-09
183,308690493.1470996,2,0.0,3820467.2013627645,6489620379,17.59698975519993,120.0,2,3.637930368607148e+19,6640690.1983770775,11422294406707.773,2314501.48726582,1.8190794072476412e+19,8131587.234965757,4.096364136785269e-09
184,204418792.49030638,2,0.0,3851190.2307159775,6530201586,24.311507668439383,120.0,2,3.672854097906556e+19,5450480.226369657,10892337730521.79,2314501.48726582,1.8365359723305832e+19,8131587.234965757,3.4306140150874853e-09
185,200147091.83351314,1,0.0,3889867.4339389047,6575054494,15.521098048018306,120.0,1,3.712490470208718e+19,5588071.6797925625,10136052556226.586,2314501.48726582,1.856346595629921e+19,8131587.234965757,3.8216967368498445e-09
186,258690493.1470996,2,0.0,3854587.908390329,6561364001,17.48825304387602,120.0,2,3.6995289097012765e+19,5968701.505897448,10909969522021.312,2314501.48726582,1.8498735545458586e+19,8131587.234965757,3.863533493131399e-09
187,200147091.83351314,1,0.0,3899400.344036742,6606216909,15.505007769493773,120.0,1,3.7393713354190004e+19,5379694.613506487,9969208500534.535,2314501.48726582,1.8697853597945057e+19,8131587.234965757,3.663444658741355e-09
188,258690493.1470996,2,0.0,3878007.527234469,6592526416,17.490375389149694,120.0,2,3.7263139564723266e+19,5715917.156018841,10839563918186.188,2314501.48726582,1.863265373875345e+19,8131587.234965757,4.096364136785269e-09
189,254418792.49030638,2,0.0,3911442.8302541557,6583107624,24.42029922749618,120.0,2,3.761279874482942e+19,5306957.184011419,10779015038800.162,2314501.48726582,1.880747727391859e+19,8118141.083967103,2.191882231272757e-09
190,150147091.83351314,1,0.0,3954673.1594220945,6677960532,15.348752131416784,120.0,1,3.8017674192361734e+19,4802702.369002669,9786573447695.504,2314501.48726582,1.9009815753525637e+19,8118141.083967103,2.191882231272757e-09
191,308690493.1470996,2,0.0,3924309.933909595,6614270039,17.557630524482747,120.0,2,3.788274262829363e+19,5967943.732857219,10878157442292.637,2314501.48726582,1.8942459129891045e+19,8118141.083967103,2.204615157097578e-09
192,204418792.49030638,2,0.0,3960306.153933007,6654851246,24.308890261987123,120.0,2,3.823933262952146e+19,5050313.240284375,10729625362177.758,2314501.48726582,1.9120739277296947e+19,8118141.083967103,2.191882231272757e-09
193,200147091.83351314,1,0.0,4000768.7865695697,6699704154,15.466329126595383,120.0,1,3.864315926740885e+19,5187904.693707282,9854989022148.408,2314501.48726582,1.932256513260664e+19,8118141.083967103,2.191882231272757e-09
194,258690493.1470996,2,0.0,3966873.607057669,6686013661,17.48457066782893,120.0,2,3.851136992873937e+19,5614693.3184596645,10828857620624.02,2314501.48726582,1.925676785013175e+19,8118141.083967103,2.4665496312081814e-09
195,254418792.49030638,2,0.0,4000329.9631487452,6676594869,24.393487978895443,120.0,2,3.886739075108887e+19,5202371.80870258,10743684925535.326,2314501.48726582,1.9434769744036987e+19,8118141.083967103,2.191882231272757e-09
196,150147091.83351314,1,0.0,4040549.9781535673,6771447777,15.345902860173595,120.0,1,3.927766857933134e+19,4802931.689074806,9786612120117.676,2314501.48726582,1.9639812950877684e+19,8117223.803678556,2.7594069251790643e-09
197,308690493.1470996,2,0.0,4000604.8462900743,6707757284,17.5371948726791,120.0,2,3.91415214660605e+19,5968173.052929355,10878245594207.412,2314501.48726582,1.9571848557589668e+19,8117223.803678556,2.7721398510038853e-09
198,150147091.83351314,1,0.0,4048351.9777282923,6802610192,15.345301783408962,120.0,1,3.955385982845859e+19,4838543.729665914,9799393607720.12,2314501.48726582,1.9777909853590065e+19,8117223.803678556,2.7594069251790643e-09
199,308690493.1470996,2,0.0,4023373.2145848805,6738919699,17.535760868322814,120.0,2,3.941675453079541e+19,6045887.638358158,10902403821360.896,2314501.48726582,1.9709467505779843e+19,8117223.803678556,3.7034624256193638e-09
200,207655473.6135052,2,0.0,4064411.108736625,6776264225,24.30710447503688,120.0,2,3.973997868880742e+19,5153543.717060305,10767128047897.87,2314501.48726582,1.98710660572085e+19,8167796.946228538,2.6429916033521295e-09
201,203383772.956712,1,0.0,4109298.4133924884,6817880452,15.429829506486751,120.0,1,4.011018414494304e+19,5304007.776192844,9907831404668.594,2314501.48726582,2.0056082855611986e+19,8167796.946228538,2.6429916033521295e-09
202,261927174.27029842,2,0.0,4076990.7837068075,6800953277,17.47785616478533,120.0,2,3.997344490685479e+19,5727628.616597324,10837718646795.314,2314501.48726582,1.9987806225292075e+19,8167796.946228538,2.9176590032875538e-09
203,203383772.956712,1,0.0,4121883.0806132173,6842569504,15.419462000746131,120.0,1,4.034514172201977e+19,5065378.419237155,9823297226713.41,2314501.48726582,2.0173553190732554e+19,8167796.946228538,2.6429916033521295e-09
204,261927174.27029842,2,0.0,4102690.3205163903,6825642330,17.47709391592638,120.0,2,4.020765192788247e+19,5785850.82184926,10859144601786.049,2314501.48726582,2.0104911878401417e+19,8239345.3580651255,3.965396899729967e-09
205,257655473.6135052,2,0.0,4143977.1901528123,6812986857,24.360639175597647,120.0,2,4.053049671834218e+19,5353237.04184135,10778497173017.84,2314501.48726582,2.026632620888839e+19,8277097.427418545,3.487002686597407e-09
206,153383772.956712,1,0.0,4194402.747848881,6904603084,15.343501145658855,120.0,1,4.090771000356797e+19,4999992.109239549,9847662568525.607,2314501.48726582,2.0454839768040837e+19,8277097.427418545,3.4651748137548566e-09
207,311927174.2702984,2,0.0,4162925.4504149226,6837675910,17.509427524453905,120.0,2,4.0766217753592324e+19,5863417.438952315,10856460868386.826,2314501.48726582,2.0384194522883002e+19,8277097.427418545,3.4633558243513107e-09
208,153383772.956712,1,0.0,4213350.71531407,6929292137,15.340182343990717,120.0,1,4.114492239784747e+19,4742486.71760715,9778649248544.523,2314501.48726582,2.057343906384859e+19,8277097.427418545,3.4651748137548566e-09
209,311927174.2702984,2,0.0,4192335.1432051784,6862364963,17.502392691715325,120.0,2,4.100267959182278e+19,5928916.042600174,10864250689560.846,2314501.48726582,2.0502426220980347e+19,8277097.427418545,3.4779077395796776e-09
210,207655487.28415537,2,0.0,4234708.816490348,6899709475,24.303309066553044,120.0,2,4.1332644839361e+19,5038610.777126787,10723839565823.861,2314501.48726582,2.0667394803637084e+19,8277097.641022453,3.9235601434484124e-09
211,203383786.62736213,1,0.0,4282649.03597931,6941325688,15.39114372281354,120.0,1,4.170936577685235e+19,5161933.524870105,9844282630642.87,2314501.48726582,2.085566731668924e+19,8277097.641022453,3.901732270605862e-09
212,261927187.94094858,2,0.0,4251624.40545288,6924398500,17.46829030934882,120.0,2,4.1570620503364805e+19,5816820.232574592,10873732894729.725,2314501.48726582,2.0786397624971874e+19,8277097.641022453,4.380126483738422e-09
213,203383786.62736213,1,0.0,4305123.737333103,6966014713,15.385784474829569,120.0,1,4.1948832797569974e+19,5191083.549750839,9871386173308.05,2314501.48726582,2.097540353740232e+19,8277097.641022453,4.338289727456868e-09
214,311927187.9409486,2,0.0,4275145.972225963,6899087526,15.348119414796654,120.0,2,4.180683696899884e+19,5718859.136812886,10833278757019.371,2314501.48726582,2.090450181237512e+19,8277097.641022453,5.282345227897167e-09
215,207644528.8970772,2,0.0,4322167.242905392,6936442997,24.333545677829424,120.0,2,4.213906479737343e+19,4974500.350039883,10709830661447.92,2314501.48726582,2.107060338175286e+19,8276926.416224358,3.7707650335505605e-09
216,203372828.240284,1,0.0,4361304.556924643,6978070169,12.36988130202231,120.0,1,4.252043667629914e+19,4847136.195560378,9794823737486.883,2314501.48726582,2.1261197820523315e+19,8276926.416224358,3.6288838600739837e-09
217,262352593.17869914,2,0.0,4337396.077366442,6960717576,17.482370469381245,120.0,2,4.237377957499425e+19,5741925.596346398,10847708850437.062,2314501.48726582,2.1187974558382166e+19,8283744.597862305,2.3537722881883383e-09
218,203372828.240284,1,0.0,4382715.58486036,7002344747,12.366370448089139,120.0,1,4.275662142872583e+19,4874538.868832101,9801936157219.799,2314501.48726582,2.1379290907978637e+19,8283744.597862305,2.510205376893282e-09
219,262788956.80352783,2,0.0,4369404.820406996,6984555791,17.480201025378047,120.0,2,4.260352191878383e+19,5831078.84900485,10880062209108.678,2314501.48726582,2.1302848965612827e+19,8283744.597862305,2.368324203416705e-09
220,258080892.5219059,2,0.0,4402851.723183651,6971474898,20.32889392307222,120.0,2,4.293742495831058e+19,5172281.861362177,10776708273424.473,2314501.48726582,2.1469790149982634e+19,8283744.597862305,2.510205376893282e-09
221,153372828.240284,1,0.0,4465803.6893315725,7063102069,15.366559256793332,120.0,1,4.3323204915998966e+19,5055530.691225867,9872394433685.646,2314501.48726582,2.1662589697442853e+19,8283744.600777214,1.3133103493601084e-09
222,312788956.80352783,2,0.0,4422044.523702388,6995313113,15.331340129882497,120.0,2,4.316856919799727e+19,5957138.272921108,10952061766230.986,2314501.48726582,2.158537980517526e+19,8283744.600777214,1.3133103493601084e-09
223,153372828.240284,1,0.0,4486505.013810704,7086940285,15.363027412564733,120.0,1,4.355579589223314e+19,5084637.909907077,9921935419208.309,2314501.48726582,2.1778890139658494e+19,8283744.600777214,1.7789716366678476e-09
224,312788956.80352783,2,0.0,4457355.350341218,7019151328,15.328472662908336,120.0,2,4.340039371651085e+19,5773149.044618166,10851931363980.277,2314501.48726582,2.1701282051391824e+19,8283744.600777214,1.3133103493601084e-09
225,208080892.5219059,2,0.0,4504381.634229457,7056070436,24.316745296691956,120.0,2,4.373884065703971e+19,5095768.292123544,10742076525060.387,2314501.48726582,2.1870494536172364e+19,8283331.3736888245,8.549250196665525e-10
226,203372828.240284,1,0.0,4541931.172906826,7097697608,12.353398891357136,120.0,1,4.412650545523238e+19,4979017.121987234,9831332514311.057,2314501.48726582,2.206423586086762e+19,8283331.3736888245,8.549250196665525e-10
227,262896383.54767516,2,0.0,4516619.065160577,7079801224,17.461600097773342,120.0,2,4.39719729096667e+19,5882406.553331874,10904946100177.791,2314501.48726582,2.1987076949443367e+19,8285009.916566127,1.1605152394622564e-09
228,203480254.98443133,1,0.0,4561350.807586062,7121320969,12.351044697045767,120.0,1,4.435964854245816e+19,5009383.24782642,9868587394948.188,2314501.48726582,2.2180811129968574e+19,8285009.916566127,1.1605152394622564e-09
229,262896383.54767516,2,0.0,4546546.280482336,7103424585,17.460597326978082,120.0,2,4.420435733173855e+19,5967285.441200515,10958411832101.406,2314501.48726582,2.2103274507052487e+19,8285009.916566127,1.1605152394622564e-09
230,258188319.26605326,2,0.0,4579972.11893741,7090236265,20.317194983984876,120.0,2,4.454341778990577e+19,5307965.511795147,10866623949581.44,2314501.48726582,2.2272795557347844e+19,8285009.916566127,1.1605152394622564e-09
231,153480254.98443133,1,0.0,4639925.558708383,7181756010,15.349178598190719,120.0,1,4.493400211800164e+19,5185855.974551381,9948365679247.617,2314501.48726582,2.2467995895568744e+19,8309800.470750557,1.8480932340025902e-09
232,316069574.48328227,2,0.0,4594102.354284696,7110686436,15.316358470154736,120.0,2,4.473482091212118e+19,5851365.482454976,10881354075057.36,2314501.48726582,2.2368498591468093e+19,8309800.470750557,1.8480932340025902e-09
233,214000882.68111363,2,0.0,4640666.452929814,7141685554,24.30706355354285,120.0,2,4.501956590738845e+19,5181266.972153119,10774715093867.105,2314501.48726582,2.251086042520361e+19,8375831.219926445,1.877197064459324e-09
234,207706222.93168816,1,0.0,4669527.863084879,7178979331,12.343439186743336,120.0,1,4.535323537211137e+19,5092172.809497296,9860747806209.803,2314501.48726582,2.267760376083631e+19,8375831.219926445,1.877197064459324e-09
235,270295542.43053913,2,0.0,4634802.37235926,7153683789,17.451173807958206,120.0,2,4.515156391081115e+19,6058726.536721767,10988512022533.584,2314501.48726582,2.2576880806607827e+19,8375831.219926445,1.877197064459324e-09
236,207706222.93168816,1,0.0,4675673.652534446,7190977566,12.341918308079276,120.0,1,4.5485849575726785e+19,5138207.351191803,9933563863623.56,2314501.48726582,2.2743918144249754e+19,8375831.219926445,1.877197064459324e-09
237,270295542.43053913,2,0.0,4653868.424175732,7165682023,17.451854061631593,120.0,2,4.5283760790053765e+19,5908591.954445421,10884906721691.928,2314501.48726582,2.264296888569905e+19,8375831.219926445,1.8408172763884068e-09
238,207706222.93168816,1,0.0,4693840.726226244,7202975800,12.337635564397974,120.0,1,4.5618662655162106e+19,4952561.680321482,9807085589970.44,2314501.48726582,2.281031203614005e+19,8375831.219926445,1.877197064459324e-09
239,270295542.43053913,2,0.0,4684394.275108818,7177680258,17.44806221605641,120.0,2,4.541615654511629e+19,5990975.128308031,10942353762372.9,2314501.48726582,2.2709172507934384e+19,8375831.219926445,1.877197064459324e-09
240,207706222.93168816,1,0.0,4729274.47168817,7214974035,12.336400533627076,120.0,1,4.5751674610417345e+19,5070455.942778067,9879418101137.545,2314501.48726582,2.2876825247018787e+19,8352518.985217857,3.958120942115784e-09
241,270295542.43053913,2,0.0,4721602.105995198,7189678492,17.4464437091928,120.0,2,4.554875117599873e+19,6108869.390764616,11028585330660.19,2314501.48726582,2.2775478446532428e+19,8352518.985217857,2.561137080192566e-09
242,207706222.93168816,1,0.0,4766060.2649729485,7226972269,12.335417434241638,120.0,1,4.588488544149249e+19,5192147.711467136,9980108923073.52,2314501.48726582,2.2943440731638555e+19,8337328.960287923,4.129105946049094e-09
243,270295542.43053913,2,0.0,4762105.294547465,7201676727,17.444327099005434,120.0,2,4.5681544682701095e+19,5974188.432075048,10909126479739.336,2314501.48726582,2.2841863253998522e+19,8337328.960287923,3.9108272176235914e-09
244,264000882.68111363,2,0.0,4788791.088530673,7182675844,20.302368136493993,120.0,2,4.596835446180054e+19,5226403.055243008,10798201252994.186,2314501.48726582,2.2985257051025568e+19,8337328.960287923,3.663444658741355e-09
245,157706222.93168816,1,0.0,4846043.762078274,7269969621,15.3281100114272,120.0,1,4.6306045379699e+19,5141106.398819669,9890788135952.0,2314501.48726582,2.3154011768663093e+19,8337328.960287923,3.663444658741355e-09
246,320295542.43053913,2,0.0,4808104.8654745165,7194674079,15.300981777922715,120.0,2,4.610170478971631e+19,6103862.619811657,11022780256037.242,2314501.48726582,2.305195467288376e+19,8337328.960287923,3.663444658741355e-09
247,157706222.93168816,1,0.0,4870835.015098002,7281967856,15.327142301781285,120.0,1,4.644001190780748e+19,5183343.434281693,9971670765839.467,2314501.48726582,2.3221003120980324e+19,8337328.960287923,3.663444658741355e-09
248,320295542.43053913,2,0.0,4835162.505165315,7206672313,15.301028732060383,120.0,2,4.6235253993451995e+19,6221725.87597883,11134729923541.852,2314501.48726582,2.311874046971835e+19,8337452.985445571,4.260073183104396e-09
249,157706222.93168816,1,0.0,4898653.706368974,7293966090,15.32636140767728,120.0,1,4.657417731173588e+19,5301237.6967382785,10097523557956.82,2314501.48726582,2.3288098408223736e+19,8337452.985445571,4.507455741986632e-09
250,320295542.43053913,2,0.0,4874450.021441646,7218670548,15.299951121974814,120.0,2,4.6369002073007596e+19,6062362.135280326,10964756004512.846,2314501.48726582,2.3185597512104247e+19,8420994.088551378,3.154127625748515e-09
251,157706222.93168816,1,0.0,4933546.9409875125,7305964325,15.321653836204279,120.0,1,4.670854159148419e+19,5094706.750091505,9909199460389.367,2314501.48726582,2.3355261715688133e+19,8420994.088551378,2.9067450668662786e-09
252,320295542.43053913,2,0.0,4907968.680171367,7230668783,15.295847443051528,120.0,2,4.650294902838311e+19,6133089.191788642,11058579372862.186,2314501.48726582,2.325258037212884e+19,8420994.088551378,2.9067450668662786e-09
253,157706222.93168816,1,0.0,4972585.997790638,7317962560,15.32090390113796,120.0,1,4.684310474705241e+19,5212601.00974007,10019077247548.453,2314501.48726582,2.342255428125096e+19,8419695.427921172,3.3287506084889174e-09
254,322431969.41715485,2,0.0,4945848.89210346,7240530591,15.29520251749615,120.0,2,4.663527539979123e+19,6284365.123103078,11195854904427.023,2314501.48726582,2.331875728538606e+19,8453077.099587044,1.8299033399671316e-09
255,159842649.9183039,1,0.0,5010235.248900812,7325687941,15.320528850790284,120.0,1,4.694666287632615e+19,5355531.525946058,10179474736600.164,2314501.48726582,2.3474349385636737e+19,8453077.099587044,1.9317667465656996e-09
